word,count
solicitud,4488
cuyos,2237
firmantes,306
numerosos,3583
entre,91156
cuales,6811
cuento,403
sin,66593
embargo,48905
conformidad,10996
posición,20329
constantemente,1831
expresada,886
toda,27174
Comunidad,11676
europea,41182
le,29746
intervenga,477
prestigio,473
cargo,4444
Institución,269
representa,7924
Gobernador,146
Estado,28459
Bush,1033
tiene,56427
facultad,380
suspender,850
condena,2120
muerte,5746
indultar,5
Todo,4745
ello,46253
principios,14388
siempre,20345
hemos,56045
apoyado,3006
Gracias,5600
Segni,20
buen,10240
grado,4288
Está,4214
duda,18729
dentro,19174
línea,7176
posiciones,3333
nuestro,40193
adoptado,5863
quisiera,24764
llamar,4040
atención,22064
acerca,11997
caso,42731
ocupado,1054
otra,25733
vez,49848
Es,54134
Alexander,306
Nikitin,63
Todos,7259
celebramos,1074
aquí,28701
tribunal,1419
haya,26475
declarado,1935
inocente,245
puesto,16364
manifiesto,3996
también,149638
Rusia,13039
acceso,16117
información,29162
medio,28502
ambiente,16798
derecho,28746
constitucional,2266
Sin,42167
sucede,2649
va,22286
ser,79344
acusado,488
nuevo,30806
pues,21719
fiscal,5435
interpondrá,4
recurso,2448
Sabemos,2770
afirmado,1252
realmente,18205
muchas,17372
resoluciones,3548
precisamente,9472
última,9170
sesión,8312
plenaria,1279
éste,6682
solamente,9159
jurídico,8015
error,3758
acusar,251
conducta,2485
criminal,762
traición,111
porque,58478
nosotros,30512
resultados,14475
obtengamos,176
provecho,774
ella,8026
Esos,817
constituyen,4962
base,19625
europeos,31044
mar,3751
Barent,2
estudie,448
borrador,583
describe,615
hechos,4640
más,228194
relevantes,1113
patente,2056
acorde,425
decisiones,17893
señora,26037
Schroedter,283
buena,13627
gana,429
voy,6061
examinar,4556
relacionados,4880
cuanto,20716
reciba,731
lugar,71360
felicitarla,224
haber,18465
cumplido,1969
promesa,1114
ya,83853
efectivamente,3807
periodo,4051
ampliado,770
drásticamente,443
número,15868
canales,748
despachos,134
hecho,61790
yo,24846
había,10979
Bien,582
verdad,7157
ahora,45517
hay,56795
dos,44133
finlandeses,231
uno,24154
portugués,782
pero,96449
aún,21250
ninguno,1624
neerlandés,829
canal,342
neerlandeses,415
quisiéramos,783
escuchar,3512
noticias,1521
cada,33993
mes,6660
cuando,46969
mandan,39
exilio,239
Por,116963
tanto,75363
pedirle,1435
nuevamente,1023
encargue,256
podamos,7885
ver,16162
Plooij,178
van,11521
Gorsel,143
decirle,2710
orden,18117
reunión,9683
cuestores,85
fijada,227
miércoles,1317
Espero,10805
examine,649
espíritu,5201
positivo,8260
podría,18846
decirme,203
qué,35502
cumple,1850
legislación,22037
sanidad,1307
seguridad,48182
realidad,16107
aprobado,6504
ninguna,14789
prueba,4590
calidad,19519
aire,1940
edificio,978
desde,42692
elegidos,1417
celebrado,2438
Comité,5945
Sanidad,265
Seguridad,7254
1998,3796
simulacros,15
incendio,235
ni,31259
edificios,1702
Bruselas,6108
Estrasburgo,3285
instrucciones,582
mejorado,1632
escaleras,60
accidente,1910
respetan,1040
áreas,3654
fumadores,303
totalmente,12712
vergonzoso,547
aprobemos,343
cumplamos,100
mismos,9077
Lynne,188
razón,20142
mundo,31166
verificaré,6
estas,40049
cosas,17205
También,27770
someteré,43
problema,33650
Junta,402
Cuestores,238
estoy,19067
segura,2607
harán,1117
debido,10355
respetemos,110
normas,28040
votamos,1015
Sra,20781
Díez,130
González,553
mismo,41187
habíamos,1238
preguntas,10446
determinadas,3403
opiniones,5750
reproducidas,7
diario,1006
español,1830
Vicepresidenta,1094
Palacio,870
Los,41539
servicios,27877
competentes,2071
incluido,4498
considerar,5973
habían,3415
contestadas,104
anterior,6457
Ruego,408
reconsidere,213
decisión,21957
esto,52659
Las,29233
anterioridad,610
referían,124
intervención,11318
determinado,2147
expediente,1586
esas,11536
declaraciones,5856
aparecidas,71
ABC,11
18,3999
noviembre,4734
vamos,8579
verificar,661
Le,4867
confieso,97
parecen,2773
confusas,84
consiguiente,11113
revisarlas,25
seriedad,989
esté,8689
emitirá,104
semana,8769
comunicado,920
claro,19603
descontento,346
hoy,39743
renovar,498
armas,6732
Indonesia,1057
considerando,2476
inmensa,762
mayoría,19329
apoyó,356
La,152781
peligrosa,1055
teniendo,6778
cuenta,34410
enviar,2333
mensaje,6409
ése,868
irresponsable,704
parte,70236
Miembros,757
UE,74517
negarse,354
dicho,32610
gente,7510
allí,6192
precaria,303
De,29848
existe,18095
riesgo,11810
golpe,1231
militar,5416
futuro,33100
No,76767
sabemos,9192
ocurriendo,1164
tienen,32061
beneficiarse,1448
productores,6281
expensas,625
cualquier,20362
figura,2299
demandas,1563
urgencia,4194
Orden,864
trabajos,5374
procede,6435
proyecto,18471
definitivo,1371
establecido,4227
artículo,19295
110,380
Reglamento,17608
Conferencia,9410
Presidentes,2321
13,4087
enero,5560
relativo,8470
lunes,1348
martes,817
modificaciones,2887
Miércoles,84
Grupo,35594
Partido,7340
Socialistas,1255
Europeos,3110
solicita,1263
incluya,2155
declaración,10093
Comisión,231155
estratégicos,1059
cinco,8026
reforma,13644
administrativa,1971
Desearía,932
Barón,633
Crespo,544
autor,2330
interviniera,51
justificarla,19
él,8691
parece,23168
adecuado,5812
supuesto,14074
escucharemos,54
orador,2217
favor,35820
otro,25434
contra,61459
presentación,3336
programa,27049
político,18117
Prodi,2804
legislatura,1528
fue,19311
inicialmente,810
logró,430
unanimidad,3322
septiembre,4865
aceptación,1727
explícita,741
reiteró,128
compromiso,20124
discurso,2728
investidura,179
Tiene,2946
importancia,26585
medida,16972
organismo,1924
monopolio,952
Tratados,3533
configura,42
básicamente,1348
actividad,7314
política,92940
cincos,5
Recuerdo,731
además,16250
votó,724
ocasiones,6642
confianza,9739
julio,3913
después,19011
nueva,20114
funciones,2787
volvió,319
darle,2725
voto,7493
habido,4758
tiempo,45149
suficiente,8676
prepare,256
conocer,2968
explicárselo,47
sentido,23998
recuerdo,2026
resolución,28724
15,7162
recomendaba,69
presentara,353
plazo,16897
breve,4256
ocurridos,462
pasada,3578
originado,212
margen,4081
utilizándola,6
corroborar,64
ratificar,882
tomadas,961
fuera,11879
plantean,1743
dilema,394
o,103075
bien,38074
condiciones,25399
presentar,9405
convendría,555
aclarara,106
Según,3408
palabras,12436
hacerlo,9673
Dado,2471
representada,452
creo,35739
votar,8220
conveniente,2024
relación,28851
disponibilidad,1278
tal,21388
convenido,137
pretenden,1542
algunos,32343
opinión,30782
segunda,11089
hipótesis,524
significaría,753
dejación,37
nuestras,24112
responsabilidades,5366
introducir,5671
tesis,322
original,2654
método,4671
desconocido,191
consistente,688
dar,29375
grupos,11827
políticos,17340
escrito,14924
programático,38
legislativo,4785
discutirá,109
febrero,2930
manera,27864
podríamos,3663
prescindir,362
siguiente,8464
e,38397
Internet,5524
habrían,1146
dado,15102
tendría,3124
ocuparse,1272
opina,1016
debatir,4524
reflexionar,1891
pensamos,2141
alguna,9629
justifique,229
aplazamiento,1035
creemos,4853
estamos,33757
perfectamente,4120
poder,22083
restablecer,1316
proceder,2986
responsabilidad,18949
conciudadanas,36
conciudadanos,1472
mencionado,7378
mantenga,1668
incluyendo,1936
podemos,30207
paradójica,108
excusa,897
texto,14769
niega,1011
hablar,10925
tenga,8683
conozca,260
previamente,832
textos,2536
basa,3475
ruego,2378
pida,590
manifieste,247
proceda,593
Aplausos,4391
grupo,12547
PSE,1787
estimados,2383
sorprendido,619
colega,9225
pide,4788
punto,38761
Señor,101068
pudo,965
asistir,1099
critico,60
ocurre,3752
veces,10507
delega,33
representación,2572
Nuestro,3640
Hänsch,246
representó,149
misma,14845
tuvimos,1183
minucioso,332
Solamente,896
mantuvo,309
dice,9364
Votamos,161
luego,8272
Cada,2196
tantos,1741
votos,2281
miembros,108237
Hubo,318
votación,22285
resultado,16574
422,13
180,243
pocas,2564
abstenciones,200
Esto,26870
significa,11889
Grupos,3420
excepción,3081
pertenecen,1256
ciertamente,2831
alguno,2733
estaban,2836
Sólo,4040
opinaba,34
proponer,3660
demás,13373
eran,3309
Así,12616
Ahora,13486
Nosotros,4004
tenemos,38452
Romano,307
manifestó,541
proceso,31645
somos,6580
debemos,38990
celebrar,3723
estrategia,16731
causa,6788
explicación,1831
oral,3273
sino,48724
documento,7851
Tal,3282
presentará,1631
bueno,4371
quiere,9043
todavía,17160
Programa,4364
hagámoslo,85
Hemos,11236
otorgado,435
nuestra,47843
queremos,16629
tener,32073
disputa,520
marchar,86
camino,10459
común,30492
Pero,29001
instancia,2405
controladora,11
Y,23034
Quisiera,10842
pudiéramos,573
preparar,2135
razonablemente,391
preparación,3211
escucha,374
sabe,5936
cuál,4036
contenido,7030
impresión,3296
encuentra,5989
abierta,2995
ideas,4958
celebremos,228
plan,10700
largo,15504
hasta,30883
2005,5579
espero,12373
allá,6033
ponga,2246
tendrá,12470
proponernos,68
contexto,12598
objetivo,29013
sensato,723
aconseja,81
conjuntamente,3220
ambos,4433
rechaza,1264
decidida,1040
Socialista,2569
PPE,4208
DE,9124
quiero,32942
dejar,8930
máximo,4899
respeto,12335
ellas,7702
establecer,12162
respetamos,277
pueda,17403
decidir,4446
comprometió,421
incorporar,1391
recordado,1218
añade,595
anual,4379
grandes,18484
líneas,4124
actuación,3837
distinguía,6
llegó,1284
preparados,1702
dispuestos,3608
convenga,155
estábamos,793
desarrollarlo,63
acordado,2529
partiendo,504
presentaba,151
víspera,140
parlamentarios,2365
reiterar,1438
debatido,2002
decida,720
ésa,860
venir,1091
exponer,1433
viene,4059
era,15267
estaba,5678
Propongo,408
votemos,560
volver,6277
incluir,6077
Sobre,3513
tengo,10134
impuesto,4677
retire,468
Algún,77
tomará,627
palabra,9209
justificar,1406
escucho,193
algunas,19689
risas,29
socialistas,1623
amplios,783
círculos,410
ven,3060
supresión,2155
habida,1722
faltó,38
trabajo,55027
competente,2034
Ignoro,36
correcta,4234
agradeceríamos,37
suprimiera,38
numerosas,3926
existen,10733
acuerdos,15156
semejante,1558
suprima,227
Poettering,815
Escuchemos,13
Wurtz,289
subrayar,5253
falta,15880
lógica,2399
lección,1141
vuelva,1746
tratar,7046
tomó,860
modo,28956
absolutamente,6213
discutido,735
expresamos,337
Liberales,1649
Demócratas,3173
Reformistas,578
hice,666
notar,266
recordarán,318
mis,12167
queridos,900
compañeros,1493
presidentes,846
trata,36440
están,45492
ustedes,12932
Todin,1
atreven,134
comprender,2620
piensan,1183
respecto,50609
Consejo,113950
pedir,6421
demasiado,12126
mantener,11838
esos,13917
órganos,3492
relativamente,2025
modesta,293
señal,3991
importante,69931
conmoción,147
suscitó,145
fracaso,2820
Seattle,398
Se,36831
vota,344
retirar,1283
referida,236
164,34
166,86
7,5596
agradecer,4821
publicidad,2634
contabilizado,21
realizado,10056
electrónicamente,53
tarjeta,1250
suman,196
hablado,4764
Presidencia,26813
proclamado,147
caben,84
repito,1306
preciso,9227
tengamos,3384
evidente,7940
circunstancias,5271
debo,4583
tomar,11175
he,37860
olvidado,748
habría,7675
votado,16554
Considero,3637
mantiene,2546
tomaremos,169
tarjetas,429
olvidadas,110
Que,1657
quede,1765
avise,12
sí,16556
olvidar,3902
Continuamos,51
1,17700
atendré,10
estratégico,1954
indiqué,84
gustado,1187
ocurrido,2691
agradecería,392
cierre,2033
permitiera,293
útil,4440
historial,429
Cámara,17244
registrara,7
cómo,18831
percibe,287
luz,4588
propios,8023
análisis,6268
reanudar,501
enmienda,22891
Tampoco,2504
nombrado,432
Lo,18281
lamento,2815
dejemos,607
siento,2382
mucho,35491
Cox,487
advertido,368
pedían,152
claras,3578
reflejarán,38
Acta,5529
Cuando,6849
mañana,14739
trate,2139
aprobación,10936
estiman,161
explicado,921
bastante,8552
podrán,4383
fórmula,1215
consignará,5
explicaciones,1194
complementarias,1011
mejor,28261
llevarían,51
les,23114
registro,2751
consta,840
correctamente,2491
explicar,2805
acataré,5
reservas,4455
Examinaremos,190
cuidado,2387
redacción,1992
aunque,20354
hacemos,3793
refleja,2578
corregir,1385
aprueba,3248
modificado,1330
Consejeros,10
transporte,18869
mercancías,4049
peligrosas,1876
recomendación,4005
lectura,7789
A5,3449
0105,42
1999,6854
vistas,5557
adopción,7355
directiva,20711
requisitos,5955
mínimos,1552
aplicables,1548
examen,3026
consejeros,173
carretera,3047
ferrocarril,1751
vía,4578
navegable,72
C5,2346
0208,41
0106,36
COD,1167
Política,7552
Regional,1866
Transporte,549
Turismo,1683
Ponente,627
Dieter,4
Lebrecht,3
Koch,80
Distinguida,13
Comisaria,13968
distinguida,124
celebro,1263
sobremanera,417
armonización,5124
formación,10592
vías,4191
navegables,393
actuar,8317
terreno,6242
formal,1451
satisfacer,1691
exigencias,3881
Directiva,18909
96,2571
35,1668
CE,4488
obliga,1446
implantación,993
encargados,512
prevención,5907
riesgos,6493
inherentes,340
organización,6282
escolarización,137
especificar,314
segundo,19457
pretendemos,974
aumentar,8052
transbordo,39
b,363
reducir,11382
distorsiones,839
competencia,20335
siguen,6281
existencia,4257
diferentes,14401
estructuras,3882
nacionales,25912
costes,9560
c,228
igualdad,11672
oportunidades,7949
mercado,45553
europeo,30748
tercer,8809
especial,18106
limita,1391
exclusivamente,3117
mínimas,1705
garantizamos,150
alto,8183
flexibilidad,5129
reducida,888
reglamentación,2308
contribuyendo,711
incrementar,2627
autorresponsabilidad,8
Hay,13491
extraordinariamente,1446
subsidiariedad,3961
satisfactoriamente,445
enmiendas,29124
primera,20748
Han,1644
aceptadas,746
práctica,14508
adecuadamente,2079
asumido,1058
aceptaron,192
correspondientes,2473
regulaciones,811
europeas,16401
ejemplo,35544
sistema,32265
sanciones,5768
casos,13862
transgresión,42
complicada,810
constitución,2206
bloques,519
cuestiones,25367
Pido,1524
aprobada,3162
realización,2973
temporal,2530
imponemos,128
fecha,6591
puesta,3727
concedemos,313
tres,21417
partir,7345
entrada,5330
vigor,8250
introducimos,102
cláusula,2901
garantiza,2268
demora,1134
acostumbrarnos,34
frecuencia,4425
accidentes,2784
producen,2423
daños,3474
toman,1223
suficientemente,3869
serio,5067
tránsito,1643
mucha,4860
ignorancia,324
deficiente,688
conductores,1381
otros,41553
responsables,6034
diversos,4590
medios,14963
pequeño,2890
seguido,2343
catástrofe,2486
Yo,10497
austríaco,300
vivo,741
costó,133
vida,18916
túnel,539
Tauern,5
hubo,1965
reconstruir,526
durante,32729
largos,888
gigantesco,142
gasto,4604
financiero,7854
destruido,387
Este,23456
reacondicionamiento,10
duró,111
cortó,21
norte,2657
sur,3057
Europa,98007
desvío,85
llevó,797
límite,4447
soportable,46
miles,5048
localidades,141
produjo,1060
caótica,120
respuesta,19285
semejantes,774
establecemos,204
disponer,2999
formados,205
llegado,7273
correcto,3686
Naturalmente,2939
contentarnos,152
crear,15069
Derecho,9292
interés,16142
mayor,40176
procurar,1280
consecuentemente,274
sean,14599
incorporados,105
legislaciones,1352
plazos,2423
fijados,683
llevados,410
sea,38853
ámbito,31704
lamentar,978
déficit,3265
referirme,2354
último,22061
cerrar,1923
agujero,222
red,5359
continuación,4230
ojos,1796
materia,26071
queda,11168
reclamar,599
pertinente,1282
mejorar,16361
túneles,237
fin,34493
sufrir,950
tales,6731
dimensiones,1275
centrado,1025
armonizar,1554
desempeñan,1310
tarea,7276
férreas,84
fluviales,159
felicito,2545
excelente,10339
desgracia,4507
noticia,1346
ferroviario,1779
Paddington,7
Londres,1465
Noruega,756
aéreos,834
vieron,396
implicados,2104
desastre,1803
natural,3609
provocado,1515
Erika,820
Bretaña,2080
sucedidos,33
últimos,13320
cuatro,8047
recuerdan,358
nunca,8599
sentada,126
proteger,8835
público,12710
deben,34031
estar,17632
motivados,211
altamente,1254
cualificados,714
ponente,32822
señalado,4598
aceptado,2582
seis,6088
diez,6009
parlamentarias,1370
presentadas,4097
esencia,1490
apoyar,12733
adopte,2289
proporcione,654
herramienta,1680
lucha,18245
apoyará,680
iniciativas,9201
aumenten,442
demostrado,6323
sucesos,1202
recientes,3068
observaciones,4791
labor,8099
precisa,2118
técnica,3324
exámenes,257
hablando,4973
cierto,14509
naturalmente,5927
grande,2239
carácter,8776
internacional,23270
debería,29433
armonizada,344
ADR,22
Eso,8295
control,19442
motivos,7446
dedicarle,56
Fíjense,73
Bélgica,2240
Países,3429
Bajos,3141
donde,16670
habiendo,1198
niebla,59
camiones,946
seguían,113
ruta,994
deberían,12233
parado,120
momentos,6443
O,1674
barcos,1822
procedentes,3658
oriental,2027
atracados,7
lado,11707
embarcaciones,455
da,6529
peligro,7134
Además,16721
desprende,908
investigaciones,2514
realizadas,1556
puertos,2430
Finlandia,2336
Japón,2083
50,4837
contenedores,231
parcialmente,1001
entregan,74
Dicho,3030
Al,14662
contemplar,924
vemos,2628
obligatorio,1564
contar,5127
empresas,31466
dichos,5116
provoca,932
problemas,32011
especialmente,22746
pequeñas,8767
pueden,30082
pagar,3322
Entonces,2187
rechazarán,23
mezclarán,5
eso,30197
causará,121
pidiendo,1450
evaluación,9891
actividades,12393
informes,10870
anuales,1917
eventualmente,297
certificados,521
ISO,101
9002,1
reglas,4554
Permítanme,4583
mencione,303
Respecto,2141
llegar,10053
unos,19654
buenos,2690
Oriental,2816
2001,7572
participarán,258
tratados,2475
ventaja,1738
competitiva,2278
grave,7047
deberíamos,11319
prioridad,8667
aspectos,16367
acervo,2171
comunitario,10806
rápidamente,5300
presentarla,109
candidatos,7302
adhesión,13350
presta,1180
regularmente,710
cantidades,2448
crecientes,530
pasan,674
conllevan,276
conscientes,4113
inconscientes,13
personal,9405
entorno,3239
social,33079
manejar,324
estos,50088
cumplir,8353
altos,2148
redactado,843
95,1416
adecuadas,2878
aconsejar,129
razonable,3907
alegro,1780
hubiera,4982
preferido,775
hubieran,1070
creado,3219
fijas,129
uniformes,555
fueran,1399
iguales,1035
vista,22084
obstante,21122
apoyo,34709
plenamente,9872
felicitar,8057
quizá,4069
técnicos,2550
revisten,501
Deseo,2210
puntualizaciones,126
seguro,7840
cae,262
suelo,1603
fértil,81
dedique,259
ésta,6276
veo,2872
presentada,3376
19,2868
marzo,5103
ocupando,423
reaccionado,372
rapidez,3084
culpa,1814
reaccionar,1259
lograr,11550
Fundamentalmente,117
soy,4687
ámbitos,10359
aspirar,489
elaboradas,263
escéptico,150
Suecia,3627
diferencia,4639
Alemania,6140
Italia,5044
Austria,2990
Puedo,2263
vivir,2573
seguimiento,4797
real,7131
cuidadoso,173
condujera,28
insuficientes,1047
emprender,2236
ulterior,492
igual,11241
Rack,194
procedo,320
desempeña,1632
papel,22692
empeorar,281
unilateral,1231
mejorarlas,49
u,3019
restringir,653
magnífico,870
positiva,6107
colaboración,7261
hora,13095
final,14108
aptitud,166
Entendemos,181
instituciones,20979
concretamente,4442
transportes,2729
magnífica,363
incluye,4933
prácticamente,2859
armoniza,75
aceptar,9809
realista,2040
planteada,765
llevamos,686
debatiendo,3366
Brevísimamente,1
diputados,22478
decirles,1992
Simpson,270
sentado,808
adquirido,869
culminado,98
márgenes,610
garantías,4514
ir,5636
mejorando,781
brevemente,2585
referencia,9679
Sres,1410
Swoboda,828
indudablemente,848
sensible,1355
esfuerzos,15416
últimamente,583
mercancía,375
transportada,24
margarina,9
kilos,107
pintura,70
planteaban,56
provocaron,207
verdadera,4655
afinar,51
permitan,2924
garantizar,25363
tipos,4972
Esta,21365
celebraremos,218
marítimo,2123
tendremos,4777
discutir,1947
aéreo,3535
prioritario,1310
diré,1328
esperamos,5368
volcarnos,6
aspecto,10134
trabajamos,649
único,13905
hacen,6407
mostrar,2630
eficaz,11398
agradecimiento,4732
intervenido,1223
cerrado,5276
12,7086
00,4473
horas,10286
0104,41
Transportes,2180
COM,2634
158,84
0004,52
0083,44
modifica,1582
94,475
55,915
aproximación,880
entró,586
1997,3357
disposiciones,10391
transitorias,437
cuya,5333
vigencia,371
sometida,646
vinculada,673
conclusión,6087
determinados,4493
normalización,874
CEN,64
Normalización,60
aplazamientos,65
originando,17
aplicación,25879
adaptar,1324
anexos,328
desarrollo,53430
técnico,2541
industrial,3504
Lamento,1659
acepto,530
somete,491
modificación,4343
inactividad,106
obligaría,111
modificar,3423
jurídicas,2095
intraestatales,10
corto,3707
concreto,7709
cual,17596
origina,208
inseguridades,45
innecesarios,471
produce,2612
ningún,14828
llevando,1575
cabo,17144
Prorroga,1
únicamente,6550
mediante,16760
límites,4142
temporales,826
suprime,221
específicas,4127
regula,558
procedimientos,10169
ad,632
hoc,580
menos,31952
rigurosas,479
territorios,2223
localmente,157
delimitados,25
suerte,2588
completamente,4829
adquieren,284
facultades,442
decide,944
dictar,255
propias,4480
asistida,73
normativo,436
expertos,4091
modalidades,1286
ejercicio,13778
transferidas,50
fueron,5925
reguladas,205
junio,5866
halla,729
data,306
mayo,5054
consecuencia,11110
valerse,79
actual,20135
comitología,1229
aprobadas,1913
comisión,13327
refieren,1738
Quisiéramos,217
asegurar,7637
aluda,16
considerandos,417
imprecisamente,1
formulado,1917
adoptar,12679
fije,279
alude,235
necesidad,24388
transparencia,11551
Otra,1349
permite,7131
estrictas,2154
tanques,171
vacío,1033
realizar,8885
preferentemente,160
temperaturas,167
considerablemente,2113
inferiores,604
20,8413
grados,403
bajo,11634
cero,1159
interesa,1754
regiones,17577
encaminada,1108
propiciar,362
siga,3373
autorizando,66
utilización,5590
vehículos,4904
cisterna,88
entrado,871
uso,16839
construcción,6644
mantenimiento,3717
ajustan,259
dispuesto,3115
Consciente,42
paso,14079
hacia,19037
señorías,862
feliz,612
Año,1445
Nuevo,248
Milenio,1226
Intervengo,60
emocionante,87
poco,17414
amor,381
minutos,2205
comentar,1652
modificará,106
contrario,12261
verían,236
obligados,2569
transición,3284
cosa,7365
originaría,18
aumentaría,279
quebraderos,26
cabeza,1509
frente,12494
burocracia,2434
tomado,4782
factores,3174
frío,269
clima,3560
septentrionales,130
propuse,250
espléndido,176
parlamentaria,3617
Mis,820
resistencia,1880
bajas,793
depósitos,349
bastado,65
playas,153
Mediterráneo,3658
imaginarse,149
Laponia,51
den,2451
apoya,4091
acordémonos,5
ellos,15892
propuesto,6847
descienda,34
40,3698
necesario,28588
nivel,25677
tomada,565
manifestarle,90
llevado,4079
ágil,139
encontrado,1899
Entro,4
confiar,1240
transporta,104
aun,2536
siendo,14913
contribución,6862
haciendo,7947
constituye,11714
escándalo,1055
damos,1564
gracias,27420
aludido,315
fondo,8545
avanzado,1740
existiera,275
son,88346
lentos,177
elaboración,4705
adaptación,2325
esperar,6156
dispongamos,481
jurídica,6376
carreteras,1848
juzgo,18
tampoco,8050
añadir,4877
ocasión,7375
indicar,2268
India,3187
acabo,1762
sigue,12626
planteando,527
pensar,4744
registrado,956
Mont,116
Blanc,108
aproximadamente,2436
citado,1010
Observamos,126
dificultades,8757
montaña,680
Alpes,349
especie,2704
general,22141
partidario,868
desplacen,56
planificar,433
futuras,3347
ferrocarriles,1062
autopistas,407
prever,1296
solución,16491
Pensemos,161
Brennero,123
profundidad,1308
tome,2177
problemática,1135
clave,6720
Tenemos,10539
intensidad,876
evitación,47
desplazamiento,976
pesado,291
road,38
pricing,16
privatización,972
funcionalidad,72
piensa,2783
ampliación,17557
planteará,234
credibilidad,3691
medirá,31
logramos,744
regular,2576
tratando,1935
cambios,8103
vale,1401
clase,2353
provechosa,195
medioambiental,5949
crea,2276
mejores,6200
funcionamiento,7489
interior,12661
transportan,239
necesitan,5870
regulen,181
Sector,68
tras,11192
sector,32193
regulado,482
obligan,438
provechoso,308
doy,3241
Para,18538
funcione,1664
existan,1164
comunes,7497
Finalmente,3931
tercera,3427
Ari,8
Vatanen,88
difieren,387
Mediante,653
tomamos,1110
consideración,4788
zona,11084
influye,252
materiales,2104
envases,541
flexibles,1050
Tengo,3421
esperanza,4450
acepte,992
solo,27872
haberse,2076
pronunciado,979
tanta,1684
claridad,5050
equívocos,66
marco,33286
Economía,466
Naciones,12246
Unidas,11612
tan,29266
expeditiva,24
preguntar,2544
respecta,11700
organizaciones,10369
posibilidad,14401
acelerar,1846
arreglo,2651
simples,706
posibles,5740
Porque,2513
seno,4033
adoptemos,506
regulación,4344
detiene,167
fronteras,9957
éstas,2157
convenientes,110
amplias,1107
regional,7185
estaría,1717
dispuesta,2542
estado,12277
negociaciones,19275
felicitación,504
completar,1345
octubre,4474
lamentamos,700
capaz,4510
