word,count
jiné,4085
dokonce,4039
nichž,3982
státu,3967
přístupu,3962
dosažení,3961
důsledku,3924
dalším,3901
životního,3890
zájmu,3883
bohužel,3877
kterým,3860
zajištění,3845
občané,3834
evropu,3826
letech,3815
lze,3813
služeb,3811
kvůli,3806
jedním,3795
ohledem,3791
konkrétní,3773
budoucnosti,3772
konečně,3765
podporuji,3762
poděkovat,3741
soudržnosti,3727
několika,3716
podporovat,3714
současnosti,3707
zeměmi,3700
dovolte,3687
něco,3682
různých,3656
údajů,3651
evropském,3650
podniků,3646
jiných,3622
abych,3596
orgánů,3592
přesvědčen,3589
posledních,3581
vytvořit,3579
růstu,3573
zdůraznit,3568
nemůžeme,3545
základních,3522
naprosto,3514
evropským,3507
žádné,3504
radě,3489
informací,3483
nemůže,3482
podpořit,3481
vnitrostátní,3459
zvláštní,3439
součástí,3425
mnohem,3411
níž,3395
prospěch,3372
regionální,3370
osob,3354
míst,3340
lidská,3337
předseda,3328
navíc,3328
příležitost,3312
veřejné,3306
víme,3290
odpovědnost,3288
činnost,3267
směrem,3266
hlasovat,3246
řadě,3236
existují,3224
dosud,3187
návrhů,3177
tři,3168
posílení,3153
mohu,3147
těch,3136
jaké,3134
méně,3133
problémů,3120
jejichž,3097
pokračovat,3097
mohly,3089
smlouva,3088
cíl,3085
týče,3084
nakonec,3075
takové,3064
dvě,3055
věřím,3052
důležitá,3030
svého,3015
podmínek,2994
veřejných,2965
vnitřní,2949
kterých,2948
růst,2942
udělat,2940
jednat,2928
omezení,2920
spotřebitelů,2909
hospodářskou,2900
občanům,2895
požadavky,2892
pracovníků,2887
způsob,2885
uplatňování,2876
příležitosti,2857
diskuse,2849
svým,2839
svém,2838
muset,2802
dětí,2796
množství,2780
věc,2778
přičemž,2776
komisí,2772
jehož,2768
dispozici,2767
jedné,2763
využívání,2749
potřeba,2742
státům,2716
unií,2708
děti,2697
téměř,2696
kdyby,2695
věcí,2685
většina,2665
poskytnout,2648
místo,2644
zájmy,2632
průmyslu,2623
iniciativy,2613
pozitivní,2612
výzkumu,2609
řešit,2609
využít,2602
vztahy,2600
zatímco,2588
učinit,2581
velký,2579
emisí,2578
důvodů,2571
nesmí,2550
pravomoci,2544
dvou,2540
účelem,2540
opravdu,2538
zemědělské,2529
hodnocení,2526
směrnici,2520
považuji,2513
neměli,2510
společností,2503
průmysl,2503
případech,2494
těmto,2487
budoucnost,2487
rychle,2485
zlepšit,2483
poslanců,2480
důležitý,2476
řečeno,2468
místa,2458
lépe,2447
výzkum,2441
dodržování,2438
pravidel,2435
opět,2432
rozšíření,2426
sociálního,2419
budoucí,2418
změně,2413
nejprve,2410
globální,2406
zvláště,2404
spotřebitele,2403
zabývat,2399
odpověď,2394
zpravodaj,2391
nelze,2365
jinými,2365
světa,2362
vyjádřit,2359
němž,2357
prvním,2341
investice,2326
nebylo,2319
posílit,2317
závěr,2313
článek,2312
přes,2311
třetí,2310
sněmovně,2306
správné,2305
spíše,2305
dohodě,2297
společného,2296
ať,2289
platnost,2285
vytváření,2280
míru,2278
sociálních,2275
zavést,2272
zapotřebí,2270
výrobků,2267
schopni,2266
aniž,2262
řadu,2258
část,2247
komisařko,2240
nesmíme,2236
patří,2229
přesto,2225
důležitou,2222
nebudou,2214
otázek,2211
stávající,2209
světové,2209
používání,2199
právního,2193
abyste,2188
důsledky,2185
žádný,2175
obchodování,2174
fondů,2173
společnost,2173
státní,2171
pracovat,2167
největší,2165
současně,2160
vůbec,2158
vnitrostátních,2155
třetích,2153
správně,2152
zemím,2148
konkrétně,2147
zaměstnanosti,2145
ochraně,2144
pomocí,2138
vnější,2136
záležitost,2134
zvýšit,2131
chtějí,2124
komisař,2123
míry,2120
diskusi,2119
potřeby,2118
místní,2118
někteří,2115
vyzývám,2114
týkajících,2112
fungování,2111
zboží,2108
slovy,2108
demokratů,2105
peníze,2095
hospodářského,2088
instituce,2086
dříve,2083
mezinárodního,2081
přestože,2070
průběhu,2062
potřebu,2061
jelikož,2058
celém,2057
přímo,2057
sdělení,2053
jakým,2051
nejvíce,2050
vést,2047
jistě,2037
získat,2036
nejdříve,2035
poděkoval,2032
budoucnu,2028
změnu,2024
mimořádně,2022
budu,2019
rozhodně,2012
obyvatel,2011
ovšem,2008
systémů,2002
vztahů,1992
problémem,1989
reagovat,1976
veřejného,1976
království,1973
těmito,1960
dosaženo,1959
dohod,1958
kolegové,1955
vynikající,1949
odpovědnosti,1941
programů,1939
právech,1938
zítra,1935
stejné,1931
svobodu,1927
péče,1922
uvedl,1916
konat,1915
části,1913
potřebuje,1913
hlavním,1906
řada,1898
společný,1896
jí,1894
mezinárodních,1893
postupů,1891
různé,1890
nebyla,1889
týden,1882
lidmi,1881
závazky,1878
kterém,1876
hlavních,1874
věnovat,1867
hospodářský,1864
těm,1856
přesně,1854
všemi,1852
finančního,1850
jinak,1847
technologií,1845
představují,1844
krizí,1843
hospodářská,1841
úřadující,1832
výši,1828
společnou,1828
alespoň,1827
nástrojů,1826
podařilo,1824
dosáhli,1817
důvod,1816
dochází,1816
poskytování,1815
občanské,1801
víte,1799
zvířat,1797
chránit,1796
veškeré,1795
porušování,1794
původu,1791
příležitostí,1791
nejlepší,1781
vztahu,1780
humanitární,1778
nejvyšší,1773
potřebují,1771
důležitým,1771
potřebné,1768
přistěhovalectví,1765
ně,1761
předložila,1760
účinnost,1752
hospodářských,1749
legislativní,1747
moře,1746
využívat,1745
víc,1745
teď,1745
konkurenceschopnost,1742
všechno,1741
míře,1740
snížit,1738
institucí,1734
nákladů,1733
podpoře,1733
řádu,1732
výsledkem,1731
projektů,1729
nikdo,1722
hovoříme,1720
zařízení,1718
výsledek,1717
nemají,1716
jenž,1710
přistoupení,1710
zájem,1705
hovořit,1703
organizací,1703
dohledu,1702
můj,1702
taková,1699
otázkách,1698
zdůraznil,1696
nemohou,1692
měsíců,1685
zaměstnanost,1683
volby,1682
zaprvé,1682
povinnost,1681
každém,1679
obecně,1678
jednoho,1675
inovace,1672
zpravodaji,1671
vyřešit,1654
zajistí,1653
dostatečně,1652
vážně,1652
naléhavě,1652
zadruhé,1648
takový,1645
integrace,1644
obzvláště,1640
případ,1638
regionů,1634
začlenění,1634
přesvědčena,1629
změnit,1623
kolegy,1621
smlouvě,1618
vnitřního,1617
zmínil,1617
zaměřit,1616
síly,1615
přijala,1612
nebyly,1611
společná,1606
plnění,1603
krokem,1602
námořní,1602
ostatních,1601
jaký,1601
uvádí,1600
vzdělání,1597
skutečné,1592
změna,1592
rozdíly,1588
spolupracovat,1586
trhů,1582
jaderné,1580
zachování,1578
někdy,1576
příští,1571
tvoří,1567
znění,1566
projevu,1564
pravděpodobně,1563
ačkoli,1558
jejím,1557
dvěma,1553
přizpůsobení,1553
žádná,1553
národů,1549
tehdy,1549
evropskému,1547
vím,1546
dodávek,1545
závazek,1543
vyjádřil,1535
komisaře,1534
středních,1533
čtení,1530
změn,1523
zdůrazňuje,1523
cestujících,1519
zaměstnanců,1516
přispět,1516
jestliže,1515
mužů,1513
nesmírně,1511
začít,1506
dělat,1502
nebyl,1502
veřejnosti,1496
obětí,1496
vyzývá,1491
smyslu,1490
sobě,1486
sítě,1484
rozpravě,1475
osobně,1471
příkladem,1470
peněz,1464
obtížné,1463
zabránit,1462
dál,1462
námi,1459
řekla,1458
dlouho,1457
posouzení,1455
produktů,1454
najít,1452
kulturní,1452
provádět,1449
společných,1447
tématu,1446
vedoucí,1446
daně,1444
týkají,1441
obchodních,1435
soutěže,1435
nepochybně,1435
hodně,1432
výsledků,1427
příklad,1424
investic,1421
smlouvu,1418
provést,1415
ambiciózní,1415
nedostatek,1414
začátku,1413
požadavek,1410
jednoznačně,1408
soudní,1408
nepřijatelné,1407
přeshraniční,1406
žádám,1405
přibližně,1404
místě,1403
diskriminace,1401
snižování,1400
velkým,1396
prosazování,1391
požádat,1390
jednacího,1390
zacházení,1389
zaměstnání,1388
zřejmé,1388
jakožto,1387
koordinace,1383
přitom,1379
svět,1375
přijata,1371
dojde,1370
iniciativu,1369
partnery,1366
reakce,1366
nalézt,1363
úspěch,1363
sledovat,1362
minimální,1360
uzavření,1357
určitě,1355
tudíž,1352
žádost,1351
péči,1348
irsku,1345
podobě,1344
čímž,1344
nejdůležitější,1340
cestě,1339
vysoce,1339
úrovně,1337
jednoduše,1333
zpravodajka,1330
sousedství,1329
říká,1328
hranic,1327
konkurenceschopnosti,1324
poskytovat,1323
většinou,1320
odstranění,1320
listopadu,1319
obou,1318
lidské,1314
členství,1314
mezinárodním,1314
upozornit,1313
stanovit,1313
zůstává,1313
velkých,1312
výrazně,1310
jejích,1309
vlastně,1307
finančním,1306
evropští,1305
brzy,1303
svědky,1302
doposud,1302
jiného,1299
evropskými,1298
pozměňovacích,1297
spotřebitelé,1296
neměla,1291
hrát,1285
události,1285
chtěli,1285
následující,1284
případů,1283
ukončena,1281
pomůže,1280
regulace,1280
jaká,1278
inovací,1276
písemná,1273
velká,1273
umožnit,1272
reakci,1270
uplatňovat,1267
sledování,1266
připomenout,1264
důvěru,1260
uznání,1260
rozdíl,1258
prosince,1256
zachovat,1255
obě,1255
pohledu,1254
jakou,1254
kterého,1252
tady,1252
jižní,1252
účast,1250
nástrojem,1248
účinně,1245
zájmů,1244
pravomocí,1244
zabývá,1240
zahájení,1234
aliance,1233
chudobě,1232
nutno,1232
aktivní,1230
hodnot,1229
předložit,1228
poprvé,1227
nemohu,1227
nezbytná,1225
něj,1222
důraz,1222
podstatě,1218
řádně,1217
zůstat,1216
účetní,1216
uvést,1213
koordinaci,1212
úkolem,1211
směru,1206
důvodem,1206
skutečnou,1204
století,1203
doufáme,1203
dostat,1202
klíčové,1201
snad,1200
přípravy,1198
mnozí,1197
vyjednávání,1196
zkušenosti,1193
přináší,1191
všechna,1190
svými,1189
zpravodajům,1188
zásadě,1187
čelit,1186
vysvětlení,1186
závěrem,1185
namísto,1184
kterými,1183
čtyři,1182
diskriminaci,1177
snažit,1176
nezaměstnanosti,1175
zaručit,1175
voleb,1174
zajistili,1173
provozu,1172
též,1168
jakékoli,1168
menšin,1167
venkova,1166
dvůr,1165
cíli,1164
konkrétních,1163
fázi,1162
existovat,1162
přijali,1160
závěry,1159
podnikům,1158
odpovědi,1158
dokud,1154
udělení,1152
financí,1151
poslancům,1151
vzít,1150
skutečností,1147
nikoliv,1146
něm,1145
obyvatelstva,1143
chování,1142
hovoří,1139
zpět,1138
předsedy,1137
vytváří,1137
výše,1135
příslušné,1134
kolegům,1133
úmluvy,1130
prostě,1129
výdajů,1128
produkce,1127
pracovníky,1125
označování,1120
nedávné,1118
takových,1116
soutěž,1114
látek,1113
pět,1113
vlastních,1112
smysl,1112
úplně,1112
někdo,1111
jednáních,1110
září,1110
související,1110
rokem,1110
dohled,1110
říct,1109
fungovat,1108
základním,1108
zapomínat,1107
usilovat,1107
návrhem,1107
nebezpečí,1104
děje,1103
spočívá,1102
rozvíjet,1101
mechanismy,1101
byste,1100
upřímně,1100
žádnou,1098
nejméně,1098
regionech,1097
vámi,1097
schopnost,1096
zástupci,1096
rovnost,1096
půdy,1095
spravedlnosti,1095
centrální,1095
rozhodování,1093
reforem,1092
správným,1092
lidové,1092
zmínit,1091
provedení,1090
volném,1088
globalizaci,1088
soudržnost,1088
pevně,1088
zemědělských,1086
odpovídající,1086
úkol,1086
negativní,1086
vpřed,1085
lidu,1080
právem,1079
rostoucí,1079
současná,1078
rádi,1077
obnovitelných,1075
součást,1074
nárůst,1074
státě,1073
řešením,1073
příštích,1070
tří,1069
měsících,1064
důležitých,1064
udržitelného,1063
hovořil,1059
setkání,1058
působnosti,1057
dopravě,1055
vaší,1055
budování,1054
např,1053
územní,1053
vlastnictví,1051
spravedlnost,1050
zvyšování,1050
dává,1047
zpráv,1046
administrativní,1045
domníváme,1043
agentura,1042
způsoby,1040
předmětem,1037
delegace,1037
vážné,1036
strukturálních,1034
nemělo,1034
trzích,1033
zaslouží,1031
mechanismu,1028
jít,1028
severní,1028
moři,1027
věku,1027
předložil,1027
později,1027
můžete,1026
dovolit,1025
akční,1025
nabízí,1024
odhodlání,1023
vozidel,1021
vidět,1021
soudu,1021
platit,1020
poděkovala,1019
smluv,1018
vyloučení,1017
okamžitě,1016
podobně,1016
požadavků,1015
strukturální,1014
poněkud,1013
překážky,1009
vzájemné,1008
stávajících,1007
ledna,1006
odst,1006
konstruktivní,1006
africe,1005
předtím,1003
podíl,1001
zřízení,1001
důvody,1000
hlavně,997
omezit,995
příspěvek,995
členů,993
poblahopřát,992
udržitelné,992
udržitelný,991
paměti,989
národních,988
podpořil,988
různými,987
dalšími,986
zpravodajce,984
sněmovny,984
případy,983
podpořila,981
sankce,979
vytvářet,978
důležitost,978
romů,977
vědět,977
úřady,977
místních,973
podnikání,972
ochránce,970
podpoří,968
zdůraznila,968
svá,967
března,965
pěti,963
uvolnění,962
jaderných,961
používat,961
kterému,960
situací,958
problémům,957
zpravodaje,957
hlasováním,957
nezávislost,955
globalizace,955
investovat,954
prosazovat,952
středomoří,952
souhlasit,950
celosvětové,950
stejnou,950
volný,950
dojít,949
účinnější,949
skutečný,949
přijal,947
efektivní,947
řádné,946
řecko,944
přesvědčeni,943
nimiž,942
regulaci,942
takového,942
shromáždění,940
přípravě,939
jedině,939
dodržovat,938
neměly,938
úřadu,938
najevo,937
jejíž,936
znamenat,936
schopna,935
informační,935
zatím,935
hospodářském,933
kolegů,932
íránu,932
volného,930
strategií,930
přistěhovalců,928
těmi,928
ukazují,926
zemědělci,926
francie,925
zní,925
žijí,924
vůli,923
jejímž,922
respektovat,922
vědomi,922
očekáváme,920
splnit,918
plánování,917
řídit,916
dlouhodobé,916
jejího,914
pochopitelně,914
zaměřené,913
odstranit,913
rozhodnout,911
členském,910
brát,910
rozhodující,910
plynů,909
spotřebitelům,909
podporují,908
aktivně,908
itálii,907
řecku,906
realizaci,906
cestovní,905
probíhá,904
členové,904
vnějších,900
právním,900
sociálním,900
takovou,900
dopadů,899
rozdělení,899
přijat,897
něž,895
důvěry,893
základem,891
důležitější,890
nějaké,888
června,887
očekávání,887
osobních,886
soudního,884
následně,883
přijímání,882
podpořili,882
přinese,879
silniční,879
zvážit,878
myšlenku,878
uvědomit,877
musejí,875
zneužívání,874
pracovního,873
zapojit,871
poslankyně,871
vrátit,870
nimž,869
klíčovou,869
maximální,868
organizaci,868
podmínkách,867
jiným,867
mění,866
vztazích,864
soud,864
oběti,863
číně,861
blahopřeji,861
bodů,859
většinu,859
nýbrž,858
míra,857
úspěšně,856
ostatními,855
orgánům,855
akce,855
environmentální,854
křesťanských,854
zahájit,853
počátku,852
přezkum,852
připraveni,851
použít,850
institucionální,850
mléka,849
brání,848
poměrně,847
totéž,846
postupovat,845
říkám,845
uznat,844
způsobu,843
přinejmenším,843
mluvit,841
východě,839
spravedlivé,837
zjevně,837
kupředu,836
nutnost,836
afghánistánu,835
zprávou,835
vyzvat,834
jiný,834
žádosti,833
úspěchu,832
souvisejících,831
celek,831
souhlas,829
klíčových,828
informovat,828
pečlivě,828
iniciativ,827
války,827
vyšetřování,827
přispěje,827
kdybychom,827
přezkumu,826
neměl,826
pacientů,824
příslušných,823
října,822
zodpovědnost,821
jakmile,820
vyzýváme,820
května,818
hovořili,818
ukázat,813
předpis,813
vůle,812
svobodné,812
komisařka,811
pravomoc,810
volbách,809
předchozí,807
předložení,806
druhů,805
ujistit,805
venkovských,805
zástupce,805
jestli,805
zabezpečit,804
žádá,804
rozměr,803
evropanů,802
třetími,800
nejsem,800
vyžadují,798
dostatečné,797
založena,794
zemědělců,793
hranicích,793
souvisí,793
závazků,792
pokračování,792
příjmů,791
udržet,791
ročně,791
bezpečnostních,790
přírodních,787
plateb,787
generace,787
úzce,787
veřejnost,787
chybí,786
dnech,785
vyhnout,785
nachází,783
postupně,783
stává,782
řady,781
vědomí,780
přání,779
kolik,779
dokumentů,778
podaří,778
smlouvou,777
záležitostech,775
přijímat,775
právy,773
nejlépe,773
stejný,772
vyplývá,771
sociálně,771
skupině,770
prevence,770
přesvědčení,769
sankcí,768
zavádění,768
řekli,766
soustředit,765
změnám,762
znečištění,761
původní,760
rizik,759
diskusí,759
těžké,759
dlouhou,759
složení,759
výrobci,758
zajistila,757
rozhodl,757
pozici,756
zmínila,756
požádal,756
mých,755
významně,755
příštího,754
transakcí,754
svému,754
vypracovat,753
léta,753
prevenci,752
vzájemně,751
čeho,751
jich,750
zdravotnictví,750
myšlenka,747
samostatně,746
dalšího,745
zkušeností,745
obnovitelné,745
nezaměstnanost,745
žádáme,744
pobřeží,744
prosinci,743
itálie,742
uprchlíků,741
hraje,741
zemědělce,740
formě,739
vyjádřila,738
největším,738
pozměňovacím,737
myšlenky,737
zahraničních,736
považovat,736
pracují,736
tématem,736
nejsme,736
překonat,735
důrazně,735
zeptat,734
francii,734
úřad,734
současný,734
vysvětlit,733
vládě,733
otázkám,732
evropané,729
ministrů,729
událostí,728
vystoupení,728
neposlední,727
regionálních,727
zvýší,727
pozorně,727
ústavní,727
značně,726
uvnitř,726
silnější,726
přispívá,725
jímž,724
překážek,724
příspěvky,724
vnitřním,723
státních,723
bránit,723
požadovat,723
posilování,723
vlivu,722
předsedovi,722
takovým,722
sněmovna,722
výborem,722
průmyslové,721
návrzích,720
rozšířit,720
všeho,719
vypořádat,719
zastoupení,719
jisté,719
vlastního,718
zřejmě,718
teprve,718
snaze,717
zahrnovat,716
operace,716
rychlé,716
opatřeních,715
přírodní,715
pochopit,714
žádném,713
opatřením,713
navrhnout,712
jist,711
pracujících,711
harmonizace,711
štrasburku,710
sílu,710
šíření,710
respektování,710
klíčovým,710
nárůstu,708
částečně,708
některá,708
připravena,707
očekávat,707
naději,707
současnou,707
tisíciletí,706
složité,706
domácí,706
konzultace,706
předložili,706
předložené,705
aktuální,705
světového,704
revize,704
středním,704
cestující,703
revizi,702
soukromé,702
hledání,702
liberalizace,701
desetiletí,700
zdrojem,700
síť,700
následujících,699
vztah,699
viděli,699
emisemi,698
jimiž,697
poskytují,697
směrnic,696
stabilitě,696
projev,696
vypracování,696
změnou,695
výrobce,695
řečníka,693
příjmy,693
partnerů,692
dědictví,692
přirozeně,692
budoucích,691
nabídnout,691
kolem,690
uplatnění,690
sloužit,689
jiná,689
soubor,689
automobilů,688
kulturu,688
trvat,688
celkem,688
němuž,687
místopředseda,686
přijaly,685
zátěž,685
státem,684
většiny,683
oběma,683
monitorování,683
kroků,682
otevření,682
veřejný,682
srovnání,681
ztráty,681
úspěšné,681
rozhodovat,680
očekává,680
špatné,678
kolegyně,678
vztahuje,678
nelegální,678
člověk,678
podílet,677
plnit,677
obávám,677
položit,676
tržní,676
jíž,675
výzvám,675
právními,674
přinést,674
prvního,674
postižením,672
rozmanitost,672
stejná,670
zatřetí,670
bělorusku,669
odvětvích,667
přizpůsobit,667
nově,667
přidanou,666
přijato,665
aspektů,665
sexuální,665
představit,662
opakovaně,662
pořádku,660
mechanismů,659
společném,659
postupem,659
závěru,658
legislativního,658
přínos,658
předloží,657
spojeném,657
gruzie,656
odpovědět,656
příštím,656
jimž,655
německu,655
sociálnímu,655
pákistánu,655
povědomí,655
němu,654
schopny,654
přímé,654
poukázat,653
představitelé,653
přidružení,652
oficiální,652
žít,650
zaměřuje,650
zpravodajem,649
dělá,648
nejlepším,648
stručně,648
propojení,647
francouzské,647
institucemi,646
přijatých,646
předcházení,646
přijetím,646
splnění,645
slyšeli,645
současných,644
milionu,644
pracovním,644
uznávání,644
pozice,644
opozice,644
uznává,644
zlepšování,644
jistotu,643
funkce,643
obyvatelstvo,643
budoucna,642
souhlasí,642
přeji,642
životnímu,641
důvěryhodnost,641
čtvrtek,640
středu,639
harmonizaci,639
vyjádření,639
migrace,638
pojištění,637
liší,637
německo,637
právům,636
obyvatele,636
potřebná,636
působí,635
nejrychleji,634
zjistit,634
děláme,634
zavádí,633
hlasuji,632
opatřeními,631
zakázek,630
právně,630
oběťmi,630
velkého,629
souhlasíme,629
sdělovacích,628
připravit,628
pracovníkům,628
ostatním,628
výjimky,628
účetního,628
závislost,627
měsíce,626
města,626
výměny,625
předsedou,625
postavit,625
vyvinout,624
členem,624
vyvíjet,624
února,623
dubna,623
částky,623
prohlásil,623
přijaty,622
rozsáhlé,622
schopen,621
funkci,621
vyžadovat,621
soukromí,621
zemědělcům,621
socialistů,621
iráku,620
realizovat,620
představovat,620
užitečné,620
odráží,620
předmět,620
týdnů,619
nějaký,619
životě,618
evropou,618
případně,618
předpokladu,617
přípravků,617
žádostí,617
přednost,616
ústní,616
získání,615
nedostatečné,615
vnitrostátními,614
celkově,614
dítěte,613
subjektů,612
červnu,612
elektráren,612
výroční,612
dosáhla,611
podniknout,610
třech,610
potěšen,610
špatně,610
domnívá,610
zohlednit,609
chorvatsko,609
politováníhodné,608
letectví,608
hledat,607
předkládá,607
jmenování,605
věcech,604
názorů,604
používají,604
vyřešení,604
plánů,603
posledním,603
výhradně,602
onemocnění,602
většině,602
rybářské,602
bohatství,602
třetím,601
udržitelnosti,600
případu,600
ačkoliv,598
uplatnit,597
zodpovězení,597
zajišťuje,597
týdny,595
stínovým,595
měnové,595
využívají,595
zemědělská,595
poplatníků,594
poselství,594
společným,594
finančními,593
půl,593
současného,592
náboženství,592
rozšiřování,592
zdanění,591
nesouhlasím,591
průmyslových,590
potřebě,590
slouží,590
naděje,590
zásadně,590
výzev,589
přesvědčit,589
policejní,589
otevřené,588
příčinou,588
úrovních,587
předsedu,587
pracující,587
zaměstnanci,586
společenstvím,586
porovnání,585
osvědčených,585
přezkoumat,585
vyslat,584
soukromého,584
specifické,584
duševního,583
nejdůležitějších,583
přípravu,583
výměnu,583
přiměřené,583
měřítku,582
uzavřít,582
prvkem,580
potaz,580
předsedkyně,580
konkrétním,580
udržitelnost,579
dopravních,578
vnitřních,578
pomáhat,578
podrobně,578
vyjádřili,578
připomněl,578
přerušil,577
navzájem,577
trhem,577
vychází,576
zaujmout,575
udělali,575
nejedná,575
podvodům,574
ukrajině,573
životních,573
správný,573
zdravotním,572
potěšením,572
elektrárny,572
zájmem,572
spolurozhodování,572
odpovědí,572
vítá,571
informacím,570
zemědělskou,570
požádala,568
doufejme,568
věříme,567
spotřeby,566
přístupem,566
ústnímu,565
hodin,565
bydlení,565
správní,565
cestovního,564
konečném,563
ohrožení,563
důsledkem,562
opakuji,562
předchozího,561
připomínky,561
globálního,561
systémem,560
vstoupí,559
celní,559
jakož,558
polovině,558
napětí,558
posílí,558
zpoždění,558
jinde,557
odpovědné,557
kampaně,557
přichází,557
přísnější,557
výrobě,556
důkladně,556
přijme,556
raději,556
hlavními,556
místech,554
konfliktů,554
mínění,554
realizace,554
částí,553
produkci,552
uskutečnit,552
společnostem,552
zaměřených,551
španělsko,551
vysílání,551
obyvatelé,551
potřebám,549
kontrolní,549
činů,548
obnovit,548
tvář,548
měsíc,548
záměrem,548
korupci,547
hospodářským,547
silně,547
správě,546
otevřeně,545
podmínkou,545
hned,545
řídí,544
výrobců,543
nezbytně,543
používá,543
projevy,543
pozměňovacího,542
neexistují,541
nacházíme,541
pravidly,540
umožňují,540
jinou,540
ovoce,540
nebudu,540
reálné,539
způsobuje,539
témata,539
klade,538
potvrzuje,538
přijaté,537
zástupců,536
staví,536
západního,536
prodloužení,536
kontrolovat,535
začleňování,535
potíže,535
klíčový,535
soukromých,534
porozumění,534
posuzování,534
alternativní,534
předpokládá,534
těším,534
potřeb,533
některými,533
nacházejí,533
některým,533
vytvořili,533
rychleji,532
dlouhodobého,532
nakládání,532
původně,532
předsedů,531
úspěchů,531
léčivých,531
říkají,531
navrhuji,531
odborníků,530
předpisech,530
rozdílů,530
července,529
blízké,529
největších,529
jiném,528
zjednodušit,528
většího,528
krátké,528
dnešním,528
poblahopřál,527
určit,527
organizacemi,527
začíná,527
mém,526
mezinárodními,526
ambice,526
zásadním,526
španělské,526
pořad,526
nepodařilo,525
lituji,525
výdělečně,524
obětem,524
hluboce,524
vytvoří,523
dosáhneme,523
příjmu,522
přispívají,522
vykonávat,521
ratifikace,521
něhož,520
stejným,520
potvrdit,519
financovat,518
představitele,517
bodě,517
udělování,517
příčiny,516
standardů,515
soudnictví,515
staly,515
akčního,515
opakovat,514
eurozóně,514
nechat,514
nezbytnou,514
roční,514
legislativních,513
vězení,513
týdnech,513
nanejvýš,513
makedonie,512
oddělení,512
tvrzení,512
mým,512
druhém,511
fiskální,511
pravidelně,510
nalezení,510
reformě,509
shody,509
výslovně,509
sociálními,508
svobodě,507
prosadit,507
vybudovat,507
sazby,507
nějakou,507
návrhům,506
zdaleka,506
blízkém,506
očekávají,506
zájmům,505
sdílení,505
převzít,504
snadno,504
závazné,504
zajímavé,504
existenci,503
vstoupit,503
pořadu,502
ukončit,502
místopředsedkyně,502
přijatá,502
veřejným,501
reformní,501
statistiky,501
činit,500
vědecké,499
