word,count
gerechtigd,150
ben,67282
Dat,74159
inderdaad,10135
juiste,9106
vraagstuk,7535
tafel,3902
brengen,29683
zeggen,45420
voordat,5963
gepresenteerd,2869
helaas,8000
valt,7496
eerste,54577
nieuwe,71954
jaar,64043
executie,198
jonge,4152
terdoodveroordeelde,5
34,847
Hicks,1
genaamd,176
Deze,35303
Texas,45
Verenigde,21114
Staten,15410
vastgesteld,8929
Op,23048
Franse,6751
afgevaardigden,12709
Zimeray,20
petitie,144
aangeboden,1195
ondertekend,2998
onder,50293
andere,84785
mij,54668
Maar,25201
hoedanigheid,931
invloed,7768
bij,140347
president,9977
Bush,1060
terdoodveroordeling,67
schorten,490
veroordeelde,237
gratie,110
verlenen,7270
overeenstemming,10784
standpunt,22556
gehele,6465
Gemeenschap,12007
zoals,70312
herhaaldelijk,1808
voren,6796
gekomen,10536
Bovendien,12420
dergelijke,17043
actie,8567
grondbeginselen,713
Hartelijk,2546
dank,16273
Segni,19
ligt,13045
ook,285515
geheel,12409
lijn,3548
standpunten,5739
ons,126070
altijd,22362
vraagstukken,5241
ingenomen,3864
wijzen,15585
waarmee,18178
bezig,5350
gehouden,15957
Alexander,318
Nikitin,70
We,75616
allemaal,16437
blij,11247
hem,11485
vrijgesproken,64
duidelijk,46078
gemaakt,22409
toegang,14282
milieu,15398
grondwet,4051
gegarandeerd,2492
Hij,7997
schijnt,1061
weer,20202
verschijnen,690
omdat,58268
beroep,5995
gaat,56683
gezegd,30823
talloze,2024
resoluties,2955
tijdens,24394
laatste,20128
plenaire,4613
vorig,4400
verkeerd,2594
misdrijven,1167
verraad,102
namelijk,29241
betrokken,15726
resultaten,11846
onderzoek,23715
profiteren,3166
ervan,22139
vormen,16699
programma,30243
bescherming,23543
Barentszzee,42
daarom,27311
bestuderen,1739
belangrijkste,16119
feiten,3492
samengevat,450
bepalen,4371
besluiten,11082
Schroedter,289
ontvangen,7047
heb,69450
zeker,20634
eerst,10381
compliment,333
maken,67240
feit,27597
televisiezenders,100
daadwerkelijk,7024
enorm,3722
uitgebreid,4739
gebeurd,4889
had,21786
gevraagd,7978
Er,48162
weliswaar,5957
twee,39462
Finse,1475
zenders,183
Portugese,2612
zender,121
maar,190105
steeds,34548
geen,111260
Nederlandse,2210
Nederlanders,222
nieuws,2185
iedere,5761
maand,3631
wij,215359
verbanningsoord,1
gestuurd,1466
Dus,2808
nogmaals,8062
toch,21160
zorg,5230
krijgen,29325
Plooij,184
Gorsel,156
mededelen,1026
quaestoren,313
woensdag,1146
bevredigende,750
wijze,22554
opgelost,4707
kunt,6118
uitleggen,1413
waarom,12003
houdt,9007
gezondheids,426
veiligheidsvoorschriften,328
zelf,23417
vaststelt,428
Waarom,4855
kwaliteit,9333
gebouw,875
nooit,9770
onderzocht,2574
verkiezingen,9896
Comité,3738
veiligheid,22518
hygiëne,298
1998,3857
meer,106152
vergaderd,128
Parlementsgebouw,37
Brussel,5907
Straatsburg,3273
brandweeroefening,3
nergens,1121
instructies,280
ongeval,692
verbeteringen,2849
aangebracht,1354
rookverbod,71
gehandhaafd,1937
daarvoor,9010
aangewezen,1488
onaanvaardbaar,5066
wetgeving,22179
goedkeuren,2313
daar,39087
Lynne,215
volkomen,4631
gelijk,5791
nagaan,1321
verder,21230
voorleggen,2200
overtuigd,9001
ervoor,21686
zullen,78991
zorgdragen,72
waarover,10542
uitgesproken,3750
nageleefd,2082
Díez,126
González,546
ikzelf,1070
hadden,13003
gesteld,18876
aanleiding,6011
bepaalde,22517
uitspraken,2035
commissaris,47185
Palacio,816
Spaans,628
dagblad,134
verantwoordelijke,1775
geplaatst,1750
beantwoord,1744
Daar,8935
desbetreffende,2511
besluit,16716
heroverwegen,320
eerder,9772
beantwoorde,12
bijdrage,13282
ander,12467
dossier,2370
gaan,49423
18,3492
jongstleden,2192
krant,662
ABC,13
verschenen,490
Waarde,609
alles,17632
natrekken,74
moet,157145
enigszins,2959
verwarrend,180
kwestie,30695
zorgvuldig,2377
correct,2013
volgens,17643
ongenoegen,264
laten,31070
blijken,2842
vandaag,31515
genomen,22759
wapenembargo,344
verlengen,994
overgrote,1043
meerderheid,11872
verleden,6776
immers,17312
embargo,928
Gezien,3066
uiterst,7646
afgeven,1071
aangezien,13949
wenst,1578
weigeren,1584
onverantwoordelijk,314
explosieve,243
land,47510
aanmerking,4027
nemend,48
gevaar,8480
denkbeeldig,60
hand,10313
EU,78664
wapenfabrikanten,22
ten,58593
koste,3129
onschuldige,852
punt,24604
ieder,10301
actualiteitendebat,257
ingeschreven,521
Regeling,165
werkzaamheden,7614
Aan,11581
behandeling,10242
definitieve,3043
ontwerpagenda,207
Conferentie,5619
voorzitters,2416
13,3909
januari,5688
overeenkomstig,5587
110,378
wijzigingen,4952
maandag,1176
dinsdag,666
Woensdag,84
19,2725
socialistische,2261
fractie,18582
vraagt,3949
inschrijving,228
verklaring,9525
Commissie,222043
komende,11236
vijf,7909
bestuurlijke,668
hervorming,9903
Barón,607
Crespo,556
Vervolgens,1425
gebruikelijke,872
procedure,8974
voorstander,4830
tegenstander,446
geven,37964
presentatie,1067
politieke,44113
Prodi,2827
legislatuur,103
was,58529
oorspronkelijk,1137
Sociaal,3462
september,4968
unanieme,533
steun,44158
kreeg,1560
Ook,25334
gaf,1426
uitdrukkelijk,2412
benoeming,1447
aanvaardde,68
toezegging,1223
eens,46890
herhaald,759
Die,12287
vooral,31937
belangrijk,41536
Verdragen,3434
monopolie,629
initiatiefrecht,438
eigenlijk,10457
vorm,12633
geeft,10614
wetgevende,2253
activiteit,1722
eraan,5134
herinneren,5254
tweemaal,414
voorzitter,25736
Tijdens,4020
na,31937
aantreden,192
voltallige,447
geschonken,895
derhalve,6136
theorie,650
voldoende,10790
tijd,30185
geweest,16927
kennis,7058
uitleg,1097
resolutie,20742
15,5957
aanbeveling,4367
snel,16387
dienen,14763
gebeurtenissen,5441
marge,752
waarbij,16106
gebruikt,12695
bekrachtigen,460
ratificeren,1099
plaatsen,3876
ofwel,2848
presenteren,2345
sommigen,2715
schijnen,330
beweren,1639
behandelen,5285
onvermogen,576
toelichten,875
want,24602
klaar,2474
vertegenwoordigd,2090
vice,1491
stemmen,17818
horen,7013
hoe,34084
zit,4509
bereidheid,2065
afgesproken,1735
tweede,30635
hypothese,98
verantwoordelijkheid,15551
verwaarlozen,289
Volgens,7721
onbekende,262
fracties,6287
tevoren,1079
één,24077
geschreven,1613
toespraak,2487
originele,337
wetgevingsprogramma,228
februari,2896
behandeld,7504
afzien,520
gekregen,6675
alle,85671
pers,1973
Internet,1680
geïnformeerd,1621
onderwerp,14993
meent,642
luisteren,2439
debatteren,2147
geloven,3440
reden,13537
uitstel,1512
rechtvaardigt,468
indien,6384
terug,9631
oorspronkelijke,3990
afspraak,645
tussen,64314
tegenover,7490
medeburgers,1430
werk,37770
Derhalve,980
genoemd,8116
handhaven,3379
Bij,8166
hoort,1858
anders,11504
Onder,1814
voorwendsel,825
tekst,14088
ontzegd,537
spreken,11070
terwijl,14817
daarvan,14194
Daarom,39360
daarna,2821
PSE,2027
geachte,14833
houding,5988
verbaast,694
me,16676
beetje,3091
kon,5354
deelnemen,3716
volste,473
begrip,6048
iemand,4760
plaatsvervanger,64
Hänsch,248
uitvoerig,1592
Uw,1617
voorstelde,271
Daarover,901
gestemd,17806
Iedere,745
zoveel,7338
leden,21683
vergis,299
422,8
180,235
slechts,20733
onthoudingen,195
betekent,17623
elkaar,16746
behalve,1747
herhaalt,330
anderen,7425
even,8640
weet,21441
overwegende,191
moeizaam,563
proces,14939
vinden,23854
strategie,16924
voeren,16770
zomaar,1500
mondelinge,2446
document,5840
nodig,40414
goedgekeurd,8779
vijfjarig,56
beschrijft,340
bestaat,17199
2000,12060
voorstellen,29241
goed,51272
daarmee,10582
ingestemd,1607
tenslotte,2063
helemaal,8535
ruzie,156
gezamenlijke,6574
verantwoordelijk,7332
gedegen,655
voorbereiden,1425
inhoud,6316
voorbereiding,3455
indruk,4351
openstaat,270
idee,9478
langetermijnprogramma,25
2005,5602
geworden,8646
ze,66243
tegelijkertijd,7473
wetgevend,668
inhoudelijke,988
redenen,10293
wijst,2580
nadruk,5700
PPE,3725
DE,9879
allereerst,5828
inbegrip,3153
opstellen,5780
respecteren,2978
verplicht,5931
herinnering,1838
geroepen,1746
naast,4307
jaarlijks,2382
nieuw,10538
lijnen,1790
beleid,45407
erop,16768
septembere,1
bereikte,1500
akkoord,13398
onderscheiden,683
bereid,10416
gepaste,1093
gedurende,3924
dien,1394
verstande,177
gegeven,15335
herhalen,2779
beleidsprogramma,57
mocht,1333
eventueel,2380
volgende,18641
hetzelfde,7125
stel,4299
verwerpt,709
Nog,1875
hoofdelijke,643
belasting,4203
geschrapt,1358
Welke,2470
vertegenwoordiger,3910
gelach,27
gehoord,4410
banken,3682
afvoeren,18
tijde,1028
werkgroep,1808
zaken,30402
beschikbaar,6506
klopt,1486
dankbaar,2473
afgevoerd,73
meerdere,2920
malen,1485
besloten,7879
af,23324
Poettering,832
Wurtz,290
gelegenheid,10937
uit,109054
benadrukken,7417
ver,5306
zoeken,4056
Zojuist,128
les,1243
gelezen,1080
overduidelijk,1113
precies,7634
dezelfde,14041
gedebatteerd,1006
uitzondering,3142
liberale,2077
toegedaan,831
herinnert,847
opgemerkt,3011
waarde,9729
zozeer,1666
heffing,858
bent,5021
Raad,109721
durft,328
hun,97549
kenbaar,1077
teveel,1042
herhaal,1879
zodat,21958
instellingen,22548
relatief,1365
eenvoudige,1901
commotie,46
mislukken,763
Seattle,410
ontstaan,7029
schrappen,1692
164,34
166,86
7,5449
hartelijk,3408
effectief,3403
aandacht,22584
gebracht,15260
stem,6740
uitbrengen,1085
stemkaart,30
meegeteld,79
vóór,8530
Inderdaad,810
uitslag,1246
optellen,65
bekendgemaakt,383
Daaraan,398
veranderd,2824
iedereen,13936
probleem,30677
beslissing,4505
vergeten,8023
blijven,28548
rekening,20227
Laat,3060
blijft,13046
vooropstellen,94
neerleggen,381
uitspraak,2305
dezen,1327
eerdere,1847
Commissiestrategie,4
voorafgaand,709
waarderen,700
afsluiting,1466
stemverklaring,709
belangrijke,37055
vastgelegd,4772
vanuit,9321
eigen,30042
zojuist,7079
beoordelen,2919
openen,2118
verleend,2834
jammer,3436
excuses,573
Cox,491
vroeg,2983
stellingname,277
notulen,5262
weergegeven,403
goedkeuring,6374
wijziging,6618
indienen,2633
oplossing,18499
Uiteraard,2969
morgen,9659
aanvullende,4309
verklaringen,5305
beter,20963
stemverklaringen,734
leggen,14178
afdwalen,22
stemgedrag,774
hiertegen,459
afleggen,1426
accepteer,168
zij,71196
voorbehoud,1062
opletten,132
trouwens,4052
aangepast,2475
aldus,2146
gewijzigde,1667
Veiligheidsadviseurs,1
vervoer,8858
gevaarlijke,3361
goederen,4772
0105,43
1999,6910
Koch,80
toerisme,4755
oog,14398
aanneming,2894
richtlijn,33492
minimumeisen,150
examen,124
veiligheidsadviseurs,36
stoffen,5629
per,11375
spoor,2162
binnenwateren,337
C5,2482
0208,40
0106,40
COD,1215
opleiding,4341
opmerking,6194
officieel,1565
96,2581
35,1675
Daarin,2262
deskundigen,2894
adviseurs,277
benoemen,582
zorgen,37926
bijscholing,298
examinering,6
bereiken,14899
verhinderen,1763
sterk,9232
structuren,2639
kosten,13103
concurrentie,7953
vervalsen,147
gelijke,8666
kansen,5730
arbeidsmarkt,5101
derde,23706
beperkt,6505
vastleggen,1155
minimumnormen,853
garanderen,7626
hoge,10247
flexibiliteit,3494
minimum,1226
regelgeving,7323
Daardoor,2054
voornamelijk,2444
strookt,851
subsidiariteit,1611
juichen,1091
Met,20395
amendementen,29084
lezing,7355
overgenomen,2882
volledig,19820
mutandis,22
overbodig,1025
doordat,3273
bepalingen,8770
verwezen,2324
stelsel,4475
sancties,5017
overtredingen,659
ingewikkelde,1396
koppeling,637
categorieën,1170
onderwerpen,5560
eenparigheid,847
aangenomen,15165
termijnen,1392
omzetting,1781
specifieke,11815
opleggen,1904
plaats,40749
drie,20300
inwerkingtreding,2112
leidt,6119
clausule,1261
mogen,24842
aanvaarden,5006
vaker,2023
ongelukken,1006
ontstaat,2333
oorzaken,2823
serieus,5253
genoeg,10254
chauffeurs,582
machinisten,87
kapiteins,32
weinig,10560
ongelukje,9
vaak,14897
ramp,3495
Oostenrijker,70
herinner,1879
waarschijnlijk,6026
Tauern,3
Daarbij,4485
talrijke,2706
gevallen,11184
enorme,8344
bedragen,3370
gekost,613
geduurd,551
verwoest,620
herstelwerkzaamheden,41
verkeersverbinding,3
noorden,1157
zuiden,1680
Europa,98035
onbruikbaar,63
ertoe,7772
geleid,6124
verkeer,7009
alternatieve,2374
berokkende,12
duizenden,2926
bijna,8091
ondragelijke,3
sommige,10783
gemeentes,90
werkelijk,9153
reactie,4347
preventie,2990
ontwerprichtlijn,1171
degelijke,598
manier,28513
mettertijd,126
tenminste,2905
bevorderen,12123
natuurlijk,20225
voorschriften,4687
nationaal,6397
omgezet,1714
belangrijker,3107
toegepast,6414
gebied,46203
achteraf,725
onvoldoende,4085
noemen,6599
gat,431
veiligheidsnet,74
ogen,7464
sluiten,6858
eis,3015
bovendien,7654
aanwezig,7295
ziet,4088
schriftelijk,17275
verbetering,9724
Zo,10335
hopelijk,2099
plaatsvinden,5891
centraal,2740
harmonisatie,3548
exameneisen,13
transport,1089
complimenteer,233
uitstekende,7188
vervoerssector,409
ongunstige,441
spoorwegongeluk,3
Londen,1397
vreselijke,793
Noorwegen,736
vliegrampen,7
natuurramp,324
nabij,387
kust,1091
Bretagne,93
aangericht,547
Erika,846
plaatsgevonden,3425
afgelopen,15277
vier,7780
vanzelfsprekends,62
degenen,10147
publiek,4506
belast,1473
gemotiveerd,340
hooggekwalificeerd,31
rapporteur,33507
toelichting,1684
gewezen,7075
zes,5692
tien,7380
voorgestelde,7766
strekking,1060
grotendeels,2216
geaccepteerd,888
kijken,7466
tenuitvoerlegging,7866
handen,4328
veilig,3630
rekenen,3678
recente,6688
aangetoond,2852
verzetten,1999
opmerkingen,8509
Ten,24759
buitengewoon,4772
nauwkeurige,755
gedaan,22960
feite,5941
zekere,4381
zin,9529
belang,49769
groot,23012
gezien,16255
internationale,28438
karakter,4496
opleidingen,828
geharmoniseerd,935
evenals,6105
eisen,11153
bijvoorbeeld,23184
handhaving,2046
bijzondere,5550
besteden,3461
Let,131
jaren,18031
Bijvoorbeeld,467
België,2131
Nederland,3319
mist,273
vrachtwagens,833
doorreden,1
Of,2049
schippers,24
schepen,3623
Oost,5517
waarvan,15070
situaties,3072
Daarnaast,6049
gebleken,4118
havens,2089
Japan,2115
aantoont,475
50,3790
procent,22165
gedeeltelijk,1968
aangeleverd,51
Kortom,1547
1,17619
n,9220
veiligheidsadviseur,20
bedrijven,15484
Zij,14841
afstoten,37
uitwerking,1802
activiteiten,11773
jaarverslagen,261
bedrijfsanalyses,1
ISO,102
9002,1
certificaten,212
Voor,13947
afspraken,2728
pas,7498
2001,7847
anderhalf,663
toetreden,1760
verdragen,2567
daarover,4509
tijdelijk,1221
concurrentievoordeel,215
erg,9888
voorrang,1537
veiligheidsaspecten,138
binnenvaart,222
acquis,1570
opnemen,2714
toetredingslanden,439
terecht,11438
regelmatig,2401
gevestigd,1766
transportveiligheid,7
toenemende,3160
hoeveelheden,1268
bewust,7490
onbewust,55
risico,11107
maatschappelijke,3631
omgeving,1784
Degenen,820
omgaan,1346
voldoen,6784
normen,8320
95,1445
neergelegd,688
lijken,2713
adequaat,1497
verantwoorde,946
adviseren,348
inrichting,262
verheugd,4440
hoewel,5880
liever,2477
uniforme,1663
onderdelen,2532
stand,12298
internationaal,6543
bezien,940
blijkt,10986
haalbaar,1249
Tenslotte,3419
voorstelt,2317
harte,6700
ondersteunen,6099
feliciteren,5077
verslagen,8414
misschien,12852
aard,5240
grootste,11139
Allereerst,2607
verzoeken,6838
dovemans,3
zee,3498
dateert,381
maart,5121
tamelijk,902
gereageerd,1471
duurt,909
lang,11069
geloof,10766
sneller,2570
reageren,4288
principe,5602
wensen,5881
sceptischer,41
Zweden,3770
fundamenteel,4024
Duitsland,6026
Italië,5037
Oostenrijk,3075
voeten,1444
ontwikkelingen,6608
nauwlettend,1286
regelingen,3143
streven,7951
verdere,7496
Net,2379
Rack,196
kom,2696
gevoelig,1714
concurrentieregels,156
aanscherpen,259
transitlanden,45
flexibeler,654
beperken,6308
overal,4353
prijzen,4617
positieve,10104
samenwerking,33756
verbeteren,12471
Uiteindelijk,1217
huidige,26001
bezighouden,2439
uitstekend,3681
verloopt,1131
bevat,6489
vrijwel,2235
aanvaarde,297
harmoniseert,45
dankzeggen,238
dames,14035
heren,19218
prioriteiten,7568
Simpson,265
opmerkte,774
kun,810
je,11871
definitief,2054
afgerond,2144
bekroond,93
beschouwen,2924
vergroten,4598
veiligheidsmarges,7
veiligheidsgaranties,96
waaraan,5661
dagelijks,2460
gewerkt,3843
kort,6884
stilstaan,701
waarnaar,1193
Swoboda,818
twijfel,6108
nagegaan,337
vergroot,1556
vervoerde,72
gevaarlijk,2361
margarine,9
verf,271
inhielden,27
toen,11894
bekeken,1337
veiligheideisen,1
verfijnd,79
slot,14161
Van,7004
loop,2728
veiligheidsdoelstellingen,11
luchtvervoer,749
prioritair,448
voltrekt,222
vuur,701
sloffen,5
ongevallen,1285
aantonen,1152
doeltreffend,3389
antwoord,16264
werken,18222
sprekers,4216
bijzonder,23749
gesloten,11709
vindt,9820
12,6482
00,4920
uur,10607
Vervoer,356
0104,40
94,475
55,923
onderlinge,2111
aanpassing,3691
wetgevingen,851
der,2322
inzake,31390
COM,2748
158,89
0004,49
1997,3409
werking,6268
getreden,1279
overgangsbepalingen,62
beperkte,2848
duur,2653
gelden,6952
afhankelijk,5162
voltooien,604
normalisatiewerkzaamheden,5
CEN,64
Normalisatie,43
vertraging,2186
toepassing,14190
bijlagen,356
industriële,3067
ontwikkeling,38123
betreur,3146
slag,1218
discussie,9974
verstek,129
nationale,31782
wijzigen,2936
totdat,1306
afgesloten,1784
onnodige,1036
verwarring,1368
veroorzaken,1848
bespreken,5670
verandert,1235
bestaande,11140
communautaire,16560
overgangsregels,42
eenmalig,71
uitvaardigen,311
strenge,2255
gedefinieerde,159
subsidiariteitsbeginsel,2286
bevoegdheden,8424
bepaalt,1487
daarbij,11108
procedures,7047
gesteund,4914
comité,2414
voorwaarden,11340
uitoefening,1019
verleende,400
uitvoeringsbevoegdheden,170
geregeld,3121
juni,5876
mei,5060
ingediend,10721
commissie,14328
genoemde,4160
overwegingen,2735
onduidelijk,760
geformuleerde,525
termijn,12688
waarbinnen,857
maximaal,1262
transparantie,8344
strengere,1538
vacuümtanks,1
meestal,1370
plaatsvindt,2759
20,6577
graden,229
regio,26248
Noord,5016
gebruik,25302
tanks,185
tankwagens,9
geregistreerd,712
gebouwd,847
onderhouden,1352
stap,13426
desondanks,773
millennium,461
spreek,2121
vergelijken,1072
liefde,279
duurde,151
langer,6720
minuten,2049
herzien,4064
opgesteld,6657
nodeloze,83
meebrengt,1477
ergernis,148
groter,4762
maakt,13068
koude,392
klimaat,3242
noordelijke,1166
vorstbestendigheid,1
transporttanks,1
Middellandse,4475
moeilijk,8941
indenken,101
aanzienlijk,5101
temperatuurgrens,1
zakken,319
40,3018
veiligheidsniveau,332
lof,1283
zwaaien,132
estafetteloper,1
voorzitterschap,26768
vond,1910
bewonderenswaardig,68
Dan,7747
eigenlijke,757
anderszins,156
vervoerd,600
daartoe,3309
vervelend,149
verricht,5851
gebreke,280
gebleven,1436
aanpassen,1531
tekort,2630
geschoten,256
beslissingen,4509
hopen,7329
eindelijk,6688
gemeenschappelijke,18790
Daarmee,3436
rechtszekerheid,1469
gediend,601
voegen,2184
vandaan,1372
veroorzaakt,3966
hoeven,3639
ernstige,9705
ongeluk,990
ongeveer,5372
weersomstandigheden,232
heersen,391
storm,367
kou,212
nauwe,2151
passages,326
algemeen,13116
pleit,1963
verplaatsen,969
planning,1483
zowel,22561
autowegen,71
mogelijke,10068
toekomst,28445
Brenner,150
werkelijke,2684
lijkt,13310
verkeersproblematiek,4
kernprobleem,71
intensiever,394
vermijden,3281
vervoeren,432
vracht,166
rekeningrijden,15
privatiseren,151
spoorwegmaatschappijen,204
functioneren,5319
oosten,1141
geloofwaardigheid,3091
vanaf,5616
hangen,704
oplossingen,6635
zichzelf,5023
veranderingen,5894
zuiver,833
milieuperspectief,18
betere,11409
schept,962
Door,7194
water,4369
minimumregels,100
positief,7036
onderhavige,3976
Willen,633
vervoersmarkt,60
beschikken,7143
commentaar,1458
eveneens,8174
Ari,14
Vatanen,93
omstandigheden,9805
verschillen,6492
lidstaat,11734
opzichten,1511
keuren,1660
gebieden,16418
koud,175
effecten,3499
materialen,570
verpakkingen,276
flexibel,1129
prioriteit,7537
overigens,8147
Economische,3689
Naties,6410
voortvarend,206
vertellen,2788
hoever,279
intussen,904
pogingen,3365
harmoniseren,1294
Heeft,980
mogelijkheid,13756
eenvoudig,2998
principes,2786
verlopen,2439
ding,2152
zelfs,22821
fraaiste,4
stopt,187
ongetwijfeld,5758
zinvol,2035
reiken,407
grondgebied,4086
onderhandelingen,18266
gevorderd,375
complimenteren,1136
aanvulling,1965
vormt,8594
vereiste,2302
noodzakelijke,6953
kader,30133
uiteenlopende,2521
diversiteit,2082
Daarnet,13
Natuurlijk,4672
wereld,25850
gegevens,10724
klimaatverschillen,7
voorkomende,432
leiden,14677
specificaties,262
normaliseringsactiviteiten,1
typebeschrijvingen,1
aandringen,2695
versnellen,957
rampzalig,438
ondanks,6432
moeilijkheden,3791
voltooid,828
fundamentele,10061
samenhang,4448
noodzaak,10647
grotere,8770
precisie,90
bijdragen,10174
verwerkt,995
viertal,53
ingediende,2567
Coördinatie,99
structuurfondsen,5142
Cohesiefonds,1144
0108,44
mededeling,8147
coördinatie,6378
richtsnoeren,6070
2006,6206
0122,31
2127,7
COS,552
aangekomen,387
dacht,927
welkom,2522
zien,31110
vruchten,1353
rijke,1362
geplukt,50
bevolking,14829
Hoe,8452
neerkomt,683
verdeling,2599
rijkere,185
vijfde,2158
stond,2159
werkloosheid,5783
arme,2317
zeven,2642
hoger,3632
zesde,1175
middelen,29197
verbazen,557
verordening,15552
efficiënter,1791
gerichter,83
uitgegeven,1441
duurzame,10869
noem,1787
geëist,1615
Toen,3098
ontwikkeld,4014
kracht,7059
zetten,15936
doelmatigheid,999
concentratie,951
vereenvoudigde,510
deden,587
plotseling,643
gewoon,5264
innen,218
Top,5992
Berlijn,1607
overgebleven,264
indicatieve,263
bereikt,12766
twijfels,2015
ontwikkelingsconcept,9
hoofdrol,384
spelen,10034
kans,9685
geraadpleegd,1333
zittingsperiode,1520
bevindt,1961
overleg,4938
functioneert,1601
gebreken,984
ontbreekt,2383
partnerschap,4822
onderdeel,6325
hoofdbeginsel,13
verzocht,4071
gemeenten,571
organisaties,8725
plekke,777
beroepsorganisaties,188
sociale,39331
vakbonden,1323
werkgeversorganisaties,108
vrouwenorganisaties,225
actiegroepen,50
initiatieven,8330
tevergeefs,236
gezocht,1160
element,2362
stelt,10467
hoofdeisen,5
verwachten,6292
goedkeurt,320
aanpak,10724
kiezers,2683
kleerscheuren,23
ondenkbaar,544
puntje,170
paaltje,100
opzij,381
schuiven,803
Habitatrichtlijn,30
hoeft,2716
voet,2309
stuk,3073
inleiding,649
concretere,148
maatstaf,426
vaststellen,6015
verwacht,4341
verdedigen,3921
vervoersbeleid,595
gekeken,1329
aandeel,1968
vrouwen,24397
projecten,9440
globale,1712
stadsontwikkeling,79
modelprojecten,66
platteland,2021
ontwikkelingsconcepten,5
knieën,178
daalt,322
proberen,9053
sjoemelen,27
structuurbeleid,819
Daarna,753
doelmatigere,37
gerichte,1700
En,16833
genoegen,4224
redevoering,295
gewijd,818
gedeelte,2081
Verenigd,5880
Koninkrijk,6186
vertegenwoordig,669
hoogste,3558
geacht,1061
doelstelling,9107
Talrijke,98
momenteel,11060
verlichten,706
armoede,7686
groeien,1268
kloof,1841
rijk,880
arm,761
dieper,676
ruimte,6583
hervormingen,8669
slechte,3085
uitgaat,1036
toekenning,1144
Helaas,4849
veronderstelling,379
waarvoor,8019
speciaal,2697
additionaliteit,111
cijfers,3460
verscholen,36
zitten,6442
Britse,7852
instaan,221
financiering,9202
particuliere,3968
voornaamste,3119
motor,727
bestedingen,189
planningstadium,1
speelt,3947
structuurfondsgelden,12
Te,571
gebeurt,7549
transparant,1791
bekijkt,410
gezichtspunten,197
gezichtspunt,399
industrie,10718
conclusies,6182
cohesielanden,156
infrastructuur,4300
hogescholen,53
onderwijsinstellingen,215
vestigen,3877
bewoners,688
achterstandsregio,14
geschoolde,234
makkelijker,735
overheidsmaatregelen,47
verspreiding,1978
onderwijs,10140
evenwichtiger,321
oogpunt,3088
wanneer,20524
voorbereidt,238
handel,14076
Vroeger,190
rijkdom,1169
arbeidsplaatsen,2670
vroeger,1446
last,1754
heerst,1804
geïnvesteerd,1170
sectoren,6542
zogeheten,1556
productie,7221
vestig,251
naam,4831
externe,5613
hernieuwbare,4103
energiebronnen,3650
gecoördineerd,1390
financiële,35230
energieprogramma,67
overvloedige,56
gecompenseerd,407
voer,577
Flautre,137
