word,count
životnímu,641
prostředí,9150
pořadu,502
Ochrana,345
zeměpisných,95
označení,920
původu,1791
zemědělských,1086
produktů,1454
potravin,4527
Přípravy,13
biodiverzitě,6
biologické,731
ochraně,2143
Curitiba,1
Brazílie,473
lhůty,375
předložení,535
Lidská,134
práva,12725
Moldávii,40
zejména,14583
Podněstří,109
Beztrestnost,10
Africe,1005
záležitost,2100
Hissène,1
Habré,1
chiuso,1
Právní,271
profese,87
obecný,296
zájem,1683
fungování,2093
právních,4529
systémů,2002
předložené,670
návrhy,6946
Zásobování,5
schválených,97
charitativních,10
organizací,1621
účelem,2356
provádění,4180
programu,4775
potravinové,443
pomoci,7089
určené,530
nejchudšímu,8
obyvatelstvu,264
politických,3022
skupinách,185
zápi,11
Kola,1
osobní,1092
automobily,359
jejich,19924
přípojná,3
vozidla,603
adaptivního,1
předního,14
osvětlovacího,1
systému,6362
AFS,1
motorových,220
středomořské,225
státem,670
Izrael,662
rozšíření,2280
Dánskem,14
příslušnosti,286
uznávání,635
výkonu,471
soudních,297
rozhodnutích,164
občanských,489
obchodních,1435
věcech,604
Právnické,1
smluvní,349
právo,5442
přezkum,753
cesta,801
vpřed,1084
Revize,131
dohody,7614
Cotonou,195
stanovení,803
částky,613
ERF,110
Podpora,364
rostlinných,48
kultur,136
určených,437
nepotravinářským,1
účelům,154
Harmonogram,27
dílčích,116
roce,9457
Cukrovka,1
písemná,101
uprchlických,56
táborů,87
Maltě,78
Přírodní,40
katastrofy,824
požáry,255
sucha,161
povodně,139
Aspekty,6
Žádost,189
ochranu,5945
poslanecké,119
imunity,299
pana,7971
Witolda,7
Tomczaka,19
Směry,1
transevropské,183
energetické,3415
sítě,1467
Hlavní,451
směry,413
politik,2896
zaměstnanosti,2144
Otevřenost,20
pokud,16758
jedná,3501
zákonodárné,87
moci,3673
Přístup,231
textům,17
orgánů,3592
institucí,1733
hospodářských,1749
rok,6767
Společné,151
využívání,2706
styčných,74
důstojníků,15
vyslaných,27
zahraničí,873
donucovacími,14
Evropská,15652
hlavní,3241
města,595
kultury,951
23h20,1
Poslanecká,9
imunita,27
Zjednodušený,6
režim,980
kontrol,685
osob,3354
vycházející,247
jednostranného,42
povolení,1057
pobytu,493
vydaných,70
Švýcarskem,92
Lichtenštejnskem,41
členskými,3832
kontroly,2251
Výjimečná,6
podporu,9647
drůbežářské,4
Emise,36
klimatizačních,3
Zvláštní,340
veřejného,1973
ochránce,969
jako,38375
důsledek,194
stížnosti,296
školy,433
Světový,79
zdraví,4810
Činnost,75
Smíšeného,67
parlamentního,356
shromáždění,902
AKT,809
Účinnost,41
korupce,409
rozvojových,1855
zemích,6687
Darfour,1
Irák,161
asyrijská,1
komunita,92
situace,7725
vězeních,42
16h50,1
Název,26
meziparlamentní,25
delegace,909
D14,1
Klasifikační,1
stupnice,20
jatečně,3
upravená,12
těla,109
dospělých,208
kusů,47
skotu,76
Pravidla,145
hospodářské,8147
soutěže,1434
výrobě,556
obchodování,2080
nimi,1382
Fondu,721
solidarity,2352
Opravný,15
rozpočet,2542
Přidělování,12
kvót,719
hydrochlorfluoruhlovodíky,1
nové,7829
členské,11554
Úmluva,159
posílení,3040
Meziamerické,2
komise,4583
tropické,35
tuňáky,23
podpoře,1732
rozmanitosti,1097
kulturních,432
projevů,188
Výdaje,37
veterinární,93
Veterinární,10
požadavky,2833
živočichy,9
pocházející,203
akvakultury,199
produkty,1194
nich,3922
získané,192
Přechod,37
od,15582
analogického,3
vysílání,543
digitální,412
příležitost,3298
evropskou,2583
audiovizuální,101
politiku,5443
kulturní,1383
rozmanitost,657
mořského,172
Mauretánií,9
Udělení,110
absolutoria,1074
Oddíl,57
Soudní,238
dvůr,1163
Účetní,602
hospodářský,1675
výbor,1406
absolutorium,335
veřejný,617
inspektor,44
ochrany,5324
údajů,3651
rozvojový,196
středisko,206
odborného,391
vzdělávání,4034
nadace,276
zlepšení,4418
životních,572
pracovních,4332
podmínek,2993
agentura,803
obnovu,716
sledování,1247
xenofobie,120
monitorovací,131
centrum,166
drogy,154
drogovou,93
závislost,609
životní,3984
bezpečnost,5243
práci,7885
Překladatelské,7
léčivé,248
přípravky,405
Eurojust,95
odborné,1223
námořní,1542
Agentura,239
leteckou,184
úřad,618
Bezpečnost,185
silničního,311
systém,5855
všechny,11290
parlamentní,1181
Prohlášení,224
finančních,5256
zájmech,144
rýží,2
zpracování,448
lnu,3
konopí,11
pěstovaných,17
vlákno,6
Albánská,1
republika,637
Srbsko,513
Černá,195
Hora,188
Bývalá,93
jugoslávská,92
Makedonie,512
Rumunsko,812
Moldavská,70
Maroko,92
Prodloužení,42
protokolu,592
Svatým,9
Tomášem,8
Princovým,8
ostrovem,40
Angola,5
Místo,366
poskytování,1763
DPH,831
zbavení,108
Tobiase,3
Pflügera,6
Výživová,2
zdravotní,2436
tvrzení,481
označování,1078
Přidávání,5
vitaminů,4
minerálních,32
látek,1113
dalších,4356
Kontrola,76
uplatňování,2776
Zavádění,18
důsledky,2098
dopady,1228
platných,236
vnitřního,1617
zjednodušení,1325
resume,1
Jmenování,63
člena,197
Výkonné,12
rady,2284
centrální,1035
banky,1856
Přistoupení,109
Ženevskému,2
aktu,206
mezinárodním,1059
průmyslových,590
vzorů,54
Opatření,330
nabytí,36
účinnosti,2172
přistoupení,1601
Haagské,18
Uzavření,87
Interinstitucionální,34
rozpočtové,1128
kázni,37
řádném,94
finančním,1305
řízení,5232
Zlepšení,112
vlivu,722
nákladní,595
Polo,49
prevenci,752
tlumení,17
eradikaci,4
přenosných,20
spongiformních,3
encefalopatií,4
Financování,99
evropské,13612
normalizace,100
Návrh,1362
opravného,151
rozpočtu,5385
Politika,462
soudržnosti,3726
růstu,3572
strategické,663
Nástroj,60
rozvojové,1881
spolupráce,6407
Fond,349
Smlouvy,1796
energetickém,210
společenství,2748
Výroční,118
Komise,34374
politické,5004
strategii,3726
hlediska,5320
Smlouva,471
jihovýchodní,217
Evropu,3826
Nepál,24
Tchaj,315
wan,136
Tím,1114
ukončeno,246
Dalším,2236
bodem,2515
Pokud,9432
jde,12599
výsledky,2686
jiné,4001
podrobnosti,311
Humanitární,74
krize,9172
palestinském,19
území,2362
00h10,1
Registry,5
subjektů,612
statistické,199
účely,929
Rámcový,12
program,3123
inovaci,250
konkurenceschopnost,1697
Léčivé,8
pediatrické,3
použití,1292
příležitostí,1787
zacházení,1377
muži,1006
zaměstnání,1385
povolání,256
Prováděcí,52
pravidla,3755
finančnímu,109
souhrnném,19
Evropských,549
Zákazy,12
vyplývající,406
odsouzení,341
sexuální,627
trestné,704
činy,813
spáchané,96
dětech,136
Předběžný,12
Obchod,88
chudoba,384
Energetická,145
účinnost,1711
Zelená,105
kniha,292
meziparlamentních,29
Upravení,2
Bulharska,393
Rumunska,559
přílohy,119
Bosna,155
Hercegovina,125
horských,143
oblastech,4700
Alpské,13
úmluvě,302
podzemních,33
vod,244
před,11620
znečištěním,54
Infrastruktura,18
prostorové,9
informace,3972
Evropském,2581
povodní,87
protipovodňová,7
Přivítání,61
Milí,18
kolegové,1832
kolegyně,657
dovolte,1721
abych,3214
mým,387
Vaším,20
jménem,7356
pozdravil,13
členy,1011
chilské,2
senátorů,12
pod,3373
vedením,362
předsedy,1135
Jorgeho,1
Taruda,1
Daccaretta,1
kteří,14825
jsou,45182
přítomni,202
diplomatické,256
galerii,74
účastní,306
Chile,100
jež,8813
dnes,10806
koná,230
Štrasburku,710
rád,8166
bych,34321
tímto,3729
nejsrdečněji,55
naší,5869
přivítal,159
Jak,6180
jistě,1796
vítě,1
uzavřely,84
dohodu,2421
přidružení,652
která,32860
předpokládá,473
vztahy,2493
zakládají,64
třech,609
pilířích,55
obchod,1962
politický,1366
dialog,1956
Právě,1550
díky,3427
vstupu,1092
této,36852
platnost,2262
mohl,2876
vytvořen,391
Smíšený,6
Jsem,6745
přesvědčen,3589
že,192471
zahájení,974
činnosti,3961
znamená,5120
důležité,14294
posílí,542
oběma,674
stranami,799
vyznávají,14
stejné,1887
demokratické,1590
hodnoty,2187
mají,9751
společný,1701
vztah,660
principům,27
Potlesk,1655
příkaz,151
trestu,877
předávání,333
odsouzených,47
Plánování,11
připravenosti,79
reakce,1281
pandemii,31
chřipky,100
Důsledky,87
rozsudku,178
Soudního,300
dvora,1191
Radě,3039
13h20,1
23h55,1
Názvy,12
výborů,404
delegací,214
Výklad,30
Předkládání,5
vykládkách,2
státech,6328
Přijetí,310
jednotné,818
měny,345
Slovinskem,72
ledna,1006
Malé,190
zbraně,373
železniční,903
signalizace,16
zájmů,1244
boj,3433
podvodům,574
12h25,1
Severní,374
Korea,165
Porušování,30
pozorovatelé,98
konzultaci,193
Hospodářským,25
sociálním,890
výborem,316
Účinek,9
následky,895
strukturálních,1011
soudržnost,1035
Výborem,406
regionů,1634
Nadnárodní,19
organizovaný,115
zločin,333
nelegálnímu,231
dopravování,1
migrantů,345
potlačování,154
trestání,73
lidmi,1880
subjekty,1110
Baterie,4
akumulátory,7
odpadní,31
baterie,21
regionální,3266
seskupení,101
územní,1014
ESÚS,9
Doručování,3
mimosoudních,19
písemností,9
FEDER,2
FSE,1
obecná,139
Kabotáž,6
trampová,1
doprava,673
Systém,273
vlastních,1112
Nejnovější,54
vývoj,2167
právu,724
společností,2501
jeho,12368
výhledy,38
Posílení,113
přeshraniční,1352
policejní,563
mezinárodních,1887
událostech,190
Technické,27
plavidla,269
vnitrozemské,96
plavby,45
Investice,134
prospěch,3360
Zpracovatelský,2
průmysl,2448
integrovanějšímu,3
přístupu,3960
průmyslové,699
politice,2784
Mezinárodní,1431
adopce,138
Rumunsku,619
Zjednodušení,114
daňovým,434
únikům,146
Partnerství,78
Karibik,17
stabilitu,1166
Karibikem,10
nástroj,2364
sousedství,1329
stability,1878
předvstupní,104
Výkon,7
prováděcích,139
pravomocí,1244
svěřených,19
Komisi,6877
dohoda,3087
pravomoci,2512
svěřené,54
změny,4616
Postup,128
vzájemné,975
výměny,624
informací,3482
azylu,414
přistěhovalectví,1723
Protokolu,67
výsadách,24
imunitách,19
Ekonomické,40
restrukturalizace,303
podniků,3646
Zachycování,8
bankovních,231
převodech,14
tajnými,22
americkými,201
službami,450
Integrace,47
přistěhovalců,928
Rozvoj,189
migrace,602
Spravedlivý,8
čas,3361
jednat,2920
projevu,1564
internetu,1585
projednávání,411
lhůta,194
předloh,7
změn,1523
Schůze,11
skončila,228
Lesní,18
zemědělská,564
menších,151
ostrovů,142
Egejském,18
Chov,10
bource,2
morušového,2
Osvobození,18
dováženého,51
drobných,121
zásilkách,1
neobchodní,37
povahy,504
Dávka,2
mléka,849
mléčných,221
výrobků,2267
účetního,168
výdajích,138
tlumočení,88
einige,1
Minuten,1
solemne,1
Aplausos,1
znečištění,732
lodí,688
Abstimmungen,1
vrácení,154
věci,7022
Komorskou,1
unií,2508
Seychely,12
stabilizaci,458
Albánií,23
model,1053
budoucnost,2360
společné,5295
rybářské,594
Albánie,244
Ψηφοφοριών,1
konferenci,913
soukromém,139
Ekoznačka,11
Blízkém,490
východě,801
agendě,177
Dohá,438
Padělání,29
léků,222
Zapojení,48
konference,1117
Spojené,1727
americké,415
jmenné,146
evidence,147
cestujících,1517
Žadatelé,10
azyl,944
Koreje,98
Thajsku,61
předsednictva,105
Byty,2
Jannise,1
Sakellariou,1
Média,25
Kvalita,71
vnějšího,132
ovzduší,575
čistší,56
vzduch,42
parlament,6105
charta,52
kvality,1524
všeobecné,488
Klíčové,69
schopnosti,798
celoživotní,169
Tematická,13
znečišťování,104
Vytvoření,253
rámce,1842
kvalifikace,313
Reanudamos,1
eura,736
padělání,346
PERICLES,2
nezúčastněné,4
Zohlednění,7
odsuzujícího,3
rozhodnutí,8529
novém,461
trestním,270
Guinea,60
Bissau,73
Program,295
solidaritu,1275
obecné,744
zásady,2554
Zvýšit,7
zlepšit,2479
pomoc,6113
účinnou,575
Lov,9
platýse,30
velkého,608
jazyka,268
Severním,325
Ekologické,17
GALILEO,8
přistěhovalecká,47
Dárfúru,248
Ženy,337
mezinárodní,5981
Odstraňování,14
žraločích,10
ploutví,13
palubě,76
plavidel,381
Nanověda,1
nanotechnologie,52
Budoucí,112
patentů,128
Bulharsko,520
účast,1162
monitorovacího,96
centra,357
Turecko,1309
Singapurem,6
Austrálií,76
Zéland,40
Uruguay,7
Maledivskou,1
Řízení,59
družicových,45
navigačních,58
programů,1939
Požadovaná,7
jakost,56
měkkýše,2
kodifikované,85
znění,1512
Klamavá,4
srovnávací,129
reklama,126
Doba,132
autorského,77
souvisejících,831
Právo,162
pronájem,13
půjčování,33
některá,617
duševního,583
vlastnictví,1049
související,1107
autorským,25
právem,1071
štítence,1
zhoubné,26
Glukóza,1
laktóza,1
článků,216
Statistická,8
klasifikace,174
ekonomických,1167
činností,1415
Mimořádná,8
finanční,11461
Kosovu,407
Dobré,73
podmínky,4416
zvířat,1797
Následné,15
kroky,3172
zprávě,8273
soutěži,403
volných,77
profesí,74
Evropskou,6748
Ruskem,1289
vraždě,41
novinářky,22
Anny,43
Politkovské,39
Organizace,982
spojených,1375
národů,1548
schvalování,477
kategorie,465
M2,1
nebo,21820
M3,5
celkové,838
konstrukce,67
nábor,68
úředníků,350
stanov,36
společného,2262
podniku,447
Norska,45
Bogdana,4
Golika,4
výsad,66
Borghezia,8
rozpočtový,889
Jihoafrickou,26
audiovizuálního,27
Kultura,80
Mechanismus,49
civilní,835
provedení,1060
směrnic,696
Průhlednost,6
Prospekt,3
úroveň,2534
Přistěhovalectví,42
úloha,626
přistěhovalkyň,21
Vymáhání,10
Mládež,190
akci,474
Akční,153
celoživotního,303
Evropa,8372
občany,4326
Omezení,92
uvádění,355
používání,2112
perfluoroktansulfonátů,1
provoz,230
Rakovina,19
prsu,49
souhrnného,171
oddíl,164
rybářského,107
loďstva,159
zapsaného,5
nejvzdálenějších,258
regionech,1097
Moldavsko,148
Gruzie,656
Jižní,735
Osetie,131
Vývoz,35
toxických,77
odpadů,234
Afriky,689
Trestněprávní,6
životního,3890
Evropsko,93
středomořská,37
Sýrie,106
Konference,278
změně,2412
Nairobi,31
Integrovaný,18
evropský,3307
akční,872
vnitrozemskou,22
vodní,266
dopravu,1381
NAIADES,2
Pasamos,1
Para,1
los,1
resultados,1
otros,2
detalles,1
véase,1
Acta,4
Tibet,101
Proces,154
Riosem,1
Monttem,1
16h25,1
otázky,6840
ústnímu,565
zodpovězení,596
přímých,407
podpor,122
zemědělské,2496
podpora,2262
zemědělského,305
fondu,2928
EZFRV,34
Kanadou,299
vysokoškolského,106
přípravy,1185
mládeže,296
Spojenými,938
Systémy,66
sociálního,2397
zabezpečení,2002
pracovníky,1124
rodiny,980
pohybující,23
Používání,87
cizích,209
místně,61
nevyskytujících,10
druhů,805
akvakultuře,34
Úmluvy,323
informacím,570
veřejnosti,1495
rozhodování,1075
právní,8936
záležitostech,775
osobami,237
cestujícími,36
třetích,2153
daně,1427
přidané,335
spotřební,207
Třetí,323
příspěk,1
kryt,7
reaktoru,53
Černobylu,85
rozvoji,2027
prostřednictvím,6758
Gérarda,7
Onesty,13
Měřící,2
obsahující,206
rtuť,38
Společný,195
podnik,351
leteckého,130
interrompons,1
place,1
solennelle,1
oblast,3009
Hypoteční,6
úvěr,94
13h10,1
15h10,1
všeobecných,216
preferencí,250
Služby,73
vnitřním,723
Continuamos,1
zákazu,699
biologických,81
toxinových,1
zbraních,39
BTWC,1
tříštivé,4
bomby,56
konvenční,42
region,905
Baltského,443
moře,1738
dimenze,126
Etiopie,30
Bangladéš,51
Írán,449
0h25,1
Farmaceutické,5
účinné,1577
látky,757
technických,565
požadavků,1015
správních,280
postupů,1891
civilního,209
Kapverdskou,3
Záruka,17
investiční,1067
bance,158
Oprava,25
článku,1630
Přechodné,21
jazycích,164
sedmém,47
rámcovém,98
Uvádění,28
pyrotechnických,1
integrované,334
statistiky,415
ESISSO,1
ESAE,3
Specifický,8
Lidé,642
až,6139
sedmý,59
rámcový,185
výzkum,2340
technologický,288
demonstrace,224
Myšlenky,13
Kapacity,8
Spolupráce,208
který,29259
má,16212
provést,1414
výzkumné,307
akcí,373
Euratom,65
odbornou,378
přípravu,581
jaderné,1562
Prostor,16
svobody,3471
bezpečnosti,5774
Čas,95
zařadit,190
vyšší,2008
rychlost,210
zavedení,3244
nového,1806
m,20
Legislativní,81
pracovní,5531
plán,2689
Schůzka,35
nejvyšší,1702
úrovni,9620
rumunského,61
Účetního,460
Modality,1
Islandské,3
republiky,1249
Norského,1
království,1972
agentuře,247
operativní,137
Prevence,47
eradikace,1
statistických,257
nezletilých,237
lidské,1299
důstojnosti,359
odpověď,2153
souvislosti,7329
konkurenceschopností,73
audiovizuálních,89
line,225
informačních,494
Clo,2
Bezpapírové,3
clo,40
zjišťování,61
struktuře,236
úřady,961
vymáhání,468
majetku,291
zhoršováním,14
stavu,1749
rozvojovou,608
Celní,51
kodex,268
Oběh,1
krmných,29
směsí,66
zahraničních,736
přidružených,28
průmyslovými,101
jinými,1731
zeměmi,3700
územími,42
vysokými,200
přijmy,2
reprenons,1
13h05,1
548,5
EHS,266
nebezpečných,500
látkách,101
Zahrnutí,23
bulharštiny,3
rumunštiny,6
jednací,235
jazyky,278
Soudu,55
prvního,671
stupně,228
mezikulturního,168
dialogu,2046
emise,1208
přístup,8613
opravách,32
služby,3202
rozhlasového,13
televizního,51
obdobné,72
kolektivní,473
investování,261
převoditelných,25
cenných,150
papírů,123
předchozí,735
prověření,36
konzultace,677
navrhovaných,221
Odstranění,60
dopravě,1055
Sdělování,1
statistická,25
důvěrnost,33
statistik,297
severovýchodním,43
Atlantiku,290
Kritéria,35
chorob,156
Paraguay,6
Výzkum,101
inteligentních,209
výrobních,344
Norskem,56
Japonskem,143
Koreou,236
cukru,281
dočasný,85
cukrovarnického,18
užívání,290
drog,240
informování,281
Občanské,23
soudnictví,513
uprchlíky,361
Požadavky,59
dvojitého,12
trupu,2
rovnocenné,95
u,5628
ropných,125
tankerů,34
jednoduchým,49
trupem,14
začlenění,1587
státních,722
příslušníků,418
Početní,2
složení,618
Řidičské,1
průkazy,11
přepracované,132
kvestoři,5
Základní,173
občanství,446
Trestní,9
trestnou,176
Vývoj,86
Schengenského,118
informačního,185
druhé,5281
generace,781
Víza,2
překračování,48
hranic,1327
soudní,1170
trestních,184
punto,1
siguiente,1
ostrovech,103
Fidži,42
sil,948
OSN,3158
sexuálního,286
zneužívání,858
Libérii,11
Myanmar,32
Barma,89
Haagská,8
úmluva,221
papírech,8
16h35,1
Otázky,232
Volba,43
místopředsedů,18
nominací,9
kvestorů,6
pozměňovacích,1297
Vyšetřovací,5
úpadku,157
prodloužení,494
mandátu,628
kterou,12240
mění,859
jedné,2760
straně,4396
Osvědčení,6
strojvedoucím,9
obsluhujícím,1
hnací,221
vlaky,90
rozhodné,193
mimosmluvní,5
závazkové,11
Řím,59
Sedmá,4
osmá,3
výroční,494
vývozu,555
zbraní,1098
parlamentních,331
návrh,11890
předsedů,531
Návrhy,226
členství,1092
nezajištěnými,5
zavazadly,5
pole,139
výhledu,428
řidiče,182
motorového,9
směrem,3235
dopředu,238
vědeckotechnické,67
Začlenění,47
udržitelnosti,599
Gabonskou,1
Promlčecí,1
doba,846
případě,9818
újmy,24
smrtelného,3
úrazu,37
přeshraničních,379
sporných,75
tichomořskými,55
Statut,23
soukromé,688
Pověření,2
poslance,1757
Třídění,3
surového,17
dříví,4
recyklaci,155
Úloha,124
společenském,46
hospodářském,845
politickém,321
životě,618
Turecku,619
Makrofinanční,24
Moldavsku,133
zachování,1509
populací,358
vysoce,1309
stěhovavých,3
Unášené,1
tenatové,1
transevropských,106
dopravních,578
sítích,64
Směřování,7
rádiového,83
spektra,260
Vykonávání,6
hlasovacích,43
akcionářů,43
Rozpočtová,31
rozvojovým,454
zemím,2140
nezákonného,202
nehlášeného,63
neregulovaného,64
dokumenty,650
Malajsii,62
Brazílii,162
Pakistán,1
krátkodobých,131
vízech,72
zpětném,164
přebírání,187
Reforma,89
vínem,110
EIB,663
Rozprava,1342
Dialog,81
čínskou,82
vládou,692
vyslanci,32
Dalajlámy,7
Počet,221
početní,12
intervencí,99
záruční,33
sekce,15
orientačního,8
záručního,21
Konzumní,2
mléko,402
vyprodukované,15
Estonsku,91
Obezřetné,5
posuzování,520
akvizic,5
zvýšení,3349
podílu,336
podnicích,457
finančního,1849
sektoru,1677
Sociální,274
odpovědnost,3183
Kolektivní,10
správa,473
zákonné,166
hudební,35
masa,484
dvanácti,101
měsíců,1685
věku,1027
Ratifikace,28
roku,10289
obecného,619
zájmu,3883
členů,993
Hepatitida,1
přeshraničního,157
péče,1910
Jednání,282
Dohodě,91
Ameriky,395
Ostrovní,2
přírodní,675
hospodářská,1540
omezení,2828
Místní,64
rozvojová,199
Kambodža,26
Nigérie,69
Napadení,1
Galiny,1
Kozlové,1
členky,21
správní,542
Ušem,1
šéfredaktorky,1
literárního,2
časopisu,26
Účast,88
kapitálu,891
investičního,38
Giuseppa,2
Garganiho,14
Soulad,13
stát,5164
vlajky,131
Odpovědnost,105
škodu,135
záruky,1008
majitelů,74
fotbalovými,3
zápasy,23
Kosova,587
Rozpočtové,29
profesionálního,40
fotbalu,38
nových,5041
SZP,858
Malajsií,6
Kvóty,22
dovozy,102
třtinového,2
Vurala,1
Ögera,1
Absolutorium,110
šestý,38
osmý,13
devátý,8
kontrolu,2208
nemocí,309
sítí,948
Výbor,1850
Boj,350
uvnitř,716
sousedních,293
Námitka,4
nepřípustnosti,5
homofobie,27
Předávání,16
národních,987
účtů,245
Mnohostranná,8
vytvoření,4455
vzdušného,162
prostoru,1731
Rámcová,51
mnohostranném,25
Ruské,124
federace,178
protokol,377
nárocích,19
soudním,206
náhradě,31
škody,782
rámcové,554
Vyhodnocování,4
zvládání,141
povodňových,18
Státní,99
přístavní,114
inspekce,188
Subjekty,15
pověřené,43
inspekcemi,24
prohlídkami,20
Dočasný,17
změnu,2009
Žaloby,3
náhradu,259
způsobené,490
porušením,177
antimonopolních,19
pravidel,2434
Společného,34
udržitelné,969
přírodních,787
racionalizace,22
