word,count
pericol,1023
corectă,1023
întâi,1023
evaluarea,1023
lucrătorii,1019
raportorul,1019
vorbit,1017
alegeri,1011
juridică,1010
crize,1007
credem,1007
parcursul,1004
guvernele,1003
problemelor,1000
agricultură,1000
importanţă,996
gravă,995
democratică,993
revizuirea,993
trebuit,992
societatea,992
putere,991
ridicate,991
aplauze,991
pozitive,990
centrală,988
piață,986
văzut,986
partidului,986
valorile,985
principiu,984
deputați,983
ianuarie,983
căror,983
zonă,981
programului,979
acţiuni,977
privință,976
datoria,976
amendamente,971
asistență,970
respectă,969
aceeaşi,969
strategii,968
extinderea,966
îmbunătăţirea,965
efectele,965
poziţie,963
sfârşit,962
bazează,962
începe,961
întreb,961
semnificative,958
revizuire,958
finanţare,957
atenție,957
utilizate,957
agricolă,956
scrise,955
demonstrat,955
singur,955
domeniile,953
așadar,953
coordonare,952
găsi,951
greu,951
economii,950
proceduri,949
poziția,949
generală,949
stabilitatea,948
săptămâna,947
acordarea,945
rapoarte,944
adecvată,943
civilă,941
alături,941
amendamentul,937
germania,934
activ,934
alineatul,932
depuse,931
țara,931
centrul,931
încearcă,930
finanţarea,928
conduce,927
industriei,927
acordă,925
iniţiativă,922
deosebită,920
sfârşitul,920
consultaţi,919
raportorului,919
înregistrat,918
trecută,917
repede,917
temeiul,916
diferitele,916
principalele,912
singura,910
societate,909
uneori,909
condiții,908
viaţă,908
tinerilor,907
obţine,905
copiii,903
legislaţiei,899
jumătate,899
dezbaterii,898
auzit,898
durabile,898
vreau,898
amendamentele,896
următoarea,895
altfel,895
importanța,893
discuţie,892
depinde,892
companiile,891
sistemelor,889
prevenirea,887
preşedintelui,887
colegilor,883
programele,883
membrii,883
terțe,882
sprijinim,882
aflăm,880
război,880
schimbare,879
zonei,879
vizelor,878
situaţiei,877
alegerile,877
gestionare,876
problemei,875
mesaj,875
rămână,872
demonstrează,872
perspectiva,871
securităţii,869
majoră,869
intrarea,868
discutat,867
oferit,865
noiembrie,864
societăţii,864
începând,863
companii,860
ecologice,859
târziu,859
măcar,859
arătat,857
participarea,857
știm,856
singură,855
globalizare,855
aprobarea,854
decis,853
luptă,853
urilor,851
aceștia,851
tehnice,849
anumitor,849
exprimat,848
doamna,848
lucrează,847
părere,846
inovare,844
esenţială,843
criteriile,843
direcţia,843
creat,842
profesională,841
declaraţii,841
acordată,838
locurile,838
procedurii,837
populaţiei,837
îmbunătățirea,836
pachetul,835
monitorizare,834
încep,834
regiunilor,834
internațională,833
bazată,832
competitivitatea,832
încrederea,832
egalitatea,832
regatul,831
deputat,828
terorismului,828
legată,828
bilaterale,826
culturale,826
legislația,826
închisă,825
larg,824
colegi,824
continuăm,821
sprijinirea,820
adresez,819
încheierea,819
scară,818
traficului,818
viaţa,816
acordăm,816
anterior,815
chestiunea,815
echilibru,813
puternice,812
aeriene,812
anual,812
încercăm,812
deciziile,812
responsabil,811
instituţiilor,810
susțin,810
prezentate,809
situaţii,809
ieri,809
spunem,807
tehnologii,806
părți,804
atenția,803
descărcarea,803
tratament,801
normelor,800
menționat,799
garanteze,798
joacă,798
eficienţa,798
instituțiile,797
acţiunile,797
poporul,796
siguranța,795
cehă,794
oportunitate,793
semnal,793
redresare,792
consecinţă,791
suficiente,791
ajustare,791
deschiderea,791
apărare,789
dialogul,788
costurilor,787
implicarea,787
subiectul,786
noilor,785
reglementări,784
serviciul,784
susţinut,782
grupurile,782
azi,782
persoană,781
cursul,781
cameră,781
declarat,779
bucur,778
rezoluția,778
schimbări,777
presupune,777
partenerii,777
sănătăţii,777
aprobat,776
sprijine,776
excelentă,776
riscul,776
şase,774
producătorii,774
toții,773
octombrie,772
atrag,772
democraţiei,771
cererea,771
reuniunea,771
reguli,767
progresul,767
reprezenta,766
președintele,766
suferă,765
vieţii,764
condițiile,764
ferm,763
moartea,763
adică,763
dispoziţie,762
curţii,762
vrem,762
rău,761
dificile,761
criterii,761
vorbesc,761
votului,758
adus,758
companiilor,758
sprijină,758
reduse,757
prezinte,757
dovedit,756
ţării,756
spania,755
deloc,754
provocările,754
transportului,752
monitorizarea,751
utilizării,750
cetățeni,750
nevoile,750
impactului,749
trăiesc,748
umanitar,748
rezolva,745
cercetarea,745
semnificativă,744
sectoare,744
emisiile,742
victimele,742
încheiat,741
folosite,741
dezvoltate,741
portugalia,741
produs,741
grupurilor,740
creşte,740
iniţiativa,740
vârstă,739
valoarea,739
solicitarea,739
solicita,738
bugetar,738
finanțarea,738
deschis,737
medicală,736
aerian,736
parlamentare,735
mijloacele,733
pozitivă,732
întregul,731
victimelor,729
pierdut,728
lucrători,728
asigură,728
includă,727
totalitate,726
ansamblu,725
bugetară,724
crescut,724
esențială,724
mică,724
acordurilor,724
ştiţi,724
incluse,723
fundamentală,723
cercetării,722
statutul,722
comerţului,721
convins,719
cheltuielile,719
încântat,718
taxe,717
recente,717
furnizarea,717
amendament,716
întregii,716
accesului,716
democraţie,716
liberă,716
exerciţiu,715
soluție,715
vecinătate,715
aşteptăm,715
singurul,714
urile,713
perspectivă,713
susţinerea,713
ajungă,712
respectiv,712
programelor,712
locurilor,709
legislativă,708
reformă,708
proiectului,708
proiectele,708
coordonarea,707
discuta,706
activităţile,706
primi,704
aflate,704
devreme,704
posibile,703
beneficii,702
reușit,701
autorităţilor,701
poporului,701
îndeaproape,700
esenţiale,700
creează,699
lucrăm,699
punere,698
legislaţie,697
populaţia,696
adăugată,695
relaţiilor,695
pasagerilor,695
februarie,694
pib,693
ului,692
ocupării,692
doamnei,692
aceşti,692
uşor,691
cere,691
gândim,691
oferim,691
creșterii,690
mereu,690
comunităţii,690
termeni,688
evenimentele,688
aplicate,686
exprimare,686
membră,686
erau,686
ministrul,686
tinerii,686
procedurilor,685
limba,685
pensii,684
mandatul,684
masă,683
susține,683
stabilească,680
modificări,680
iau,680
sporită,679
îmbunătăţi,679
intereselor,679
permiteți,678
lectură,676
principiului,676
inacceptabil,675
lungul,675
încheia,675
găsim,675
garantarea,674
încuraja,673
consecinţele,673
comisarul,673
adresată,672
reprezentat,672
practic,672
iniţiative,671
fața,670
costuri,670
orientul,669
nefericire,669
mijlociu,669
adoptăm,669
concluziile,669
ecologică,668
serviciu,668
deciziilor,667
rămân,667
dincolo,666
mării,666
activităţi,665
creşterii,664
susţinem,664
deputaţii,662
sărace,661
cuprinzătoare,661
cheltuielilor,661
aşteaptă,661
creăm,661
educaţie,661
reamintesc,661
aprilie,660
vorbi,659
actuala,659
creeze,658
mijloace,658
negociere,658
caracter,657
analizăm,656
național,656
comerţul,656
întâmpla,655
modalitate,655
pieţele,655
punctele,655
interesate,654
regenerabile,654
aceleaşi,654
contribuit,653
înţeleg,653
atingerea,652
apărarea,652
comunicarea,651
inovatoare,650
viață,650
afectat,649
condus,648
specială,647
libertăţii,647
sarcina,647
democrație,646
tineri,644
economiile,644
concentrăm,642
conţine,642
supravegherea,642
standardelor,641
considerat,641
combate,641
surse,641
includerea,639
convenţia,639
transparenţă,638
lipsă,637
legea,637
anii,636
angajamentele,636
menţionez,636
încălcare,635
prevăzute,634
direcția,634
cerinţele,633
şedinţei,632
situații,632
niveluri,632
dezvolta,630
corecte,630
anumită,629
agricol,628
schimbul,627
eficiența,627
aplice,626
bazate,625
proprii,625
aflat,624
importanță,623
regret,623
depusă,621
profesionale,621
priorităţile,621
mobilizarea,621
producţie,620
agriculturii,620
dimensiunea,619
îndeplini,618
fiscală,618
referire,617
implementarea,617
simplificarea,616
pusă,615
democrației,612
religioase,611
alegerilor,611
dăm,611
ţine,611
obligatorii,610
directe,610
creării,610
numărului,610
legislației,610
minorităţilor,610
inițiativă,610
punerii,609
declaraţia,609
votarea,609
întreg,608
acel,608
ilegal,607
sursă,607
promoveze,607
obligatoriu,607
colegul,606
urgenţă,605
limită,605
utilizare,605
asistenţa,605
electrice,604
sărăcie,603
deschisă,602
discuţii,602
încercat,602
măsura,602
parteneriatul,602
discursul,601
proiectelor,600
integrării,600
sprijinit,600
raportoare,600
combatere,599
folosit,599
analiză,598
puteţi,598
comerțului,597
strânsă,595
transparență,595
istoria,595
modificarea,595
concluzie,594
republicii,594
completă,593
mecanisme,593
producţia,593
anterioare,592
naţiunilor,592
încerca,591
eforturilor,590
abordăm,590
reflectă,589
stabilim,589
partener,588
ajutorului,588
efort,586
deplină,584
rezoluţii,584
comunitară,584
nivelurile,583
rurală,583
interiorul,582
industriale,582
funcţie,580
publicului,580
asociere,580
sfârșit,579
obligaţia,579
rezoluţiei,579
autoritatea,579
sigure,578
răspundă,576
aplica,576
transmite,576
specifică,574
celei,574
instituții,574
turciei,573
scăzut,573
următorii,572
regimul,572
pescuitul,571
urgentă,569
intră,569
băncile,569
considerabil,568
lungă,568
ridică,568
spiritul,568
președinția,568
septembrie,567
strategică,566
dau,566
ajute,565
responsabilă,565
natură,564
alocate,564
rezolvarea,564
luarea,564
recomandările,564
respectate,563
anumit,563
înapoi,563
educație,563
ajungem,563
rapoartele,563
reglementarea,562
băncii,562
obține,561
motivele,561
pieţelor,560
excelent,560
îndeplinirea,560
mandatului,559
acordate,559
totală,559
restul,559
relațiile,559
summitul,559
realizate,557
membrilor,557
constă,557
legii,557
coeziunea,557
îndeplinească,556
aduc,556
autorităților,556
franţa,555
zece,555
redus,553
integrată,553
pieţe,553
recunoscut,552
cărui,551
şomajului,550
dezvolte,549
joace,549
populației,549
soluții,549
articolului,549
funcţionează,549
monetare,549
ziua,549
întrerupt,548
sincer,548
cineva,547
redusă,546
pun,546
contribuţie,545
folosi,545
periculoase,544
raportorilor,544
evenimente,544
viitoarea,544
realitatea,544
presiune,543
planuri,543
guvernelor,543
felul,543
sute,543
cerere,543
inițiativa,543
activitățile,542
traficul,542
concurenţei,541
regimului,541
parteneri,540
preocupările,540
diferitelor,539
juca,539
drumul,539
dezastru,538
reuniune,537
furniza,537
fiecărui,536
semnat,535
investiţiile,535
efectuate,534
înţeles,534
găsească,534
utilizat,534
efecte,533
jucat,533
suficientă,532
sarcină,532
știu,532
bărbaţi,531
informaţiile,531
comisii,531
etapă,530
dorește,530
salutăm,530
declaraţie,529
iulie,527
exclusiv,527
serioase,526
abordări,526
susținut,526
beneficiul,526
cazurile,526
respective,525
reducă,525
spatele,525
privința,525
bunăstarea,525
regulile,525
conştienţi,524
bazat,524
direcţie,524
sărăcia,524
serviciului,524
hotărât,523
reformele,523
piețele,522
aplicării,521
cărei,521
regiunii,521
activităţii,519
presiuni,519
stă,519
activă,518
modului,518
deputaţilor,518
intenţionează,518
exploatarea,518
sigură,517
principala,517
brazilia,516
rezoluții,516
ajutăm,516
recomandări,516
reuniunii,516
cuvânt,515
lucrat,515
rămas,515
noii,515
alţii,515
organizarea,515
urgență,514
apă,514
amintim,514
democraţia,514
medicamente,514
valabil,513
luată,513
părţile,513
funcționarea,513
implice,512
cerut,512
esențiale,512
comerțul,512
viză,511
convenit,511
afară,511
coreea,510
reciprocă,510
beneficieze,510
romilor,510
formarea,510
îmbunătăți,509
iată,509
diferit,508
respectul,508
democraţilor,508
folosirea,508
organizaţiei,508
eficienţei,507
suferit,506
aveţi,505
ilegală,504
situației,504
noului,504
instrumentul,504
angajat,503
câţiva,503
contrar,503
producătorilor,502
instituțiilor,502
oferite,501
lucreze,501
regretabil,501
organizației,501
diferită,500
flexibilitate,500
monedei,500
dezbatem,500
pactul,500
observat,499
provin,499
suplimentară,498
însemna,498
discriminării,498
sănătății,498
relaţii,497
protecţiei,496
ştie,496
afirmă,496
obiectul,496
sfârșitul,495
principalul,495
desfăşoară,494
răspunsuri,494
tva,493
conducere,493
frontierele,493
electronice,492
scopuri,492
obligatorie,492
egalitate,492
libere,492
instituirea,492
seară,491
finală,491
prezentată,491
bunuri,491
câte,491
transparenţa,491
valorilor,490
existenţa,490
temă,489
reciproc,489
beneficiază,489
acțiuni,488
extindere,487
propriul,487
includ,486
opiniile,486
tratate,486
guvernanță,485
deţine,485
mesajul,485
construirea,484
provocărilor,483
poziție,483
cultură,483
instrumentelor,482
consolideze,482
obţinut,482
agricultorii,482
dimpotrivă,482
utiliza,481
umană,481
pregătirea,481
inovarea,481
estic,481
americii,480
puteri,480
discuție,480
menţinerea,480
înaintea,480
planului,480
atitudine,479
reuşi,479
sectoarele,479
bazeze,478
pregătită,478
chestiunile,478
subliniem,478
liberalizarea,478
introdus,477
viitorului,477
consecință,477
sensul,477
cadrului,477
primă,477
contribuţia,477
preţurilor,476
comercială,476
dialogului,476
asociate,475
acţioneze,475
teritorială,475
săptămână,475
indică,475
țării,475
promovează,475
națiunilor,475
mecanismul,475
perioade,474
venituri,474
durabil,473
oportunităţi,473
aceeași,473
apropiat,473
rezoluției,473
aspectul,473
menţionate,472
implicat,472
ușor,472
colaborare,472
societății,472
îngrijorare,471
comerţ,471
succesul,471
umanitare,470
votăm,470
echitabil,469
consolidăm,469
șase,469
petrol,468
plătească,468
dificultăţi,468
aferent,468
tărie,468
acelor,468
efectiv,468
liderii,468
infrastructură,467
prevederile,467
stânga,467
circulaţie,466
alternativă,466
producători,466
dorinţa,466
progresele,466
trai,465
schimba,465
asigurări,465
inovării,465
guverne,464
critică,464
folosesc,464
funcţionarea,464
primească,463
afecta,463
deschise,463
detrimentul,463
acţionăm,463
creştin,463
reduceri,462
organizate,461
durată,461
sublinia,461
fiu,461
urmat,461
cheltuieli,461
folosim,461
veți,461
principiilor,460
menţine,460
dispoziție,460
guvernare,460
viața,460
sunteţi,459
simplă,457
primesc,457
angajamente,456
făcută,456
viziune,456
concurenţă,456
bucură,455
tipuri,455
propusă,455
cauzate,455
sexuală,455
bugete,455
spaţiul,455
greciei,454
rusiei,454
păcii,454
dă,454
siguranţei,453
sumă,453
crească,453
echilibrat,453
alţi,453
folosească,452
realizeze,452
concentreze,452
alimentelor,452
adresate,451
altceva,451
crește,451
conferinţa,451
etnice,450
adoptării,450
abordeze,450
consecințele,450
modelul,450
ţinând,450
exprimate,449
abordează,449
discuţiile,449
introduse,448
schimbat,448
aducă,448
garantează,448
condiţiilor,448
guvernanța,448
credite,447
multianual,447
armonizarea,447
anuale,446
militară,446
rolului,446
britanie,446
deschide,446
primele,446
acceptat,445
riscurile,445
credibilitatea,445
sesiune,444
justiție,444
balcanii,443
realizăm,442
producție,441
factori,441
încălcarea,441
alegerea,441
reglementările,441
priorităţi,440
infrastructurii,440
deputații,440
egale,439
consecinţe,439
comisarului,439
riscuri,438
înaltul,438
propun,438
securității,437
băncilor,437
facilitarea,437
pregătit,436
respectării,436
întrebările,436
înregistrate,435
treia,435
partidele,435
atins,434
egală,434
protejeze,434
acţiona,434
economiilor,434
încântată,433
mijloc,433
consolidată,433
înceapă,433
accentul,433
populația,433
utilizează,432
gândesc,432
modificările,432
cehe,432
bancar,431
competitivitate,431
prețurilor,430
imediată,430
următoare,430
oportunitatea,430
ajută,430
documentele,430
producția,430
conducerea,430
cuvintele,430
listă,429
vieții,429
inițiative,429
mobilitatea,429
pofida,428
planurile,428
manieră,427
noroc,427
independentă,427
mecanismele,427
adevărul,427
bănci,426
trecem,426
investițiile,426
vremuri,424
seră,423
încheie,423
spaniolă,423
maghiară,423
asigurare,422
regenerabilă,422
calităţii,422
plată,422
pedeapsa,422
organizaţiile,422
reprezentanţii,422
comunitate,422
tehnică,421
deșeurilor,421
altul,421
echilibrată,420
prioritățile,420
recunoaşterea,420
acțiunile,420
președinției,420
propunerilor,418
obţinerea,418
pacienţilor,417
transferul,417
schimbarea,417
luând,417
activităţilor,416
vechi,416
cuprinzător,416
imposibil,416
activități,416
reprezinte,415
parteneriatului,415
adevărată,413
haideţi,413
prevăzut,412
încălcări,412
redresarea,412
contribuabililor,411
suedia,411
deseori,411
europenii,411
parlamentară,411
tehnic,410
adaug,410
taxă,410
violenței,410
închei,410
întregime,409
discriminarea,409
utilizeze,408
implicaţi,408
dunării,408
fermă,407
directă,407
depună,407
opinie,407
apărut,407
integrate,407
cealaltă,407
aştept,407
româniei,406
metodă,406
nevoilor,406
structura,406
elementele,406
nivelului,405
vorbitor,405
organismele,405
parcurs,404
şansă,404
familiile,404
închiderea,404
alocat,403
intrat,403
practicile,403
