word,count
Malý,12
pohraničný,7
styk,92
vonkajších,792
pozemných,86
hraniciach,782
Zmluva,393
partnerstve,1354
ES,3339
Šalamúnove,3
rybolove,238
Zabavenie,1
gréckymi,34
úradmi,225
Vystavenie,7
pracovníkov,3874
umelému,53
žiareniu,9
globalizácie,690
vnútorný,1361
14,1012
Vykurovanie,1
chladenie,12
obnoviteľných,966
zdrojov,4639
That,5
concludes,5
the,279
vote,39
Hlasovanie,1401
next,15
item,15
is,18
For,16
results,16
and,72
other,16
details,16
concerning,1
see,17
Minutes,16
45,313
predchádzajúcich,420
viď,21
tolta,19
40,1227
Preukaz,1
spôsobilosti,122
riadiaceho,24
letovej,105
prevádzky,664
A,4597
é,4
encerrada,1
00H05,1
usmernenia,789
vidieka,1132
2007,3516
2013,1796
financovania,2396
cieľov,3398
Situácia,802
Bielorusku,657
voľby,1586
19,788
Riadenie,64
rizika,657
krízové,117
riadenie,1753
poľnohospodárstve,476
lesného,149
hospodárstva,5144
EÚ,42798
cierra,6
el,21
votaciones,9
Kultúrne,23
dedičstvo,224
Azerbajdžane,63
Guantanamo,1
Ciò,7
zapísané,82
registri,134
del,62
Parlamento,10
17,920
Poslanecký,207
mandát,745
Prístup,214
prístavnými,3
ukončenie,523
nadväznosti,261
Declaro,2
cerrado,2
periodo,2
2005,1187
Europeo,4
futbalových,29
zápasoch,9
písomné,319
vyhlásenie,1785
aspektoch,362
služieb,3812
Garančný,3
vonkajšie,431
Zakladanie,1
imanie,3
spoločností,2213
inštitút,203
rovnosť,1114
Delokalizácie,1
regionálneho,465
týkajúca,454
ortuti,104
Informačná,10
rast,2700
zamestnanosť,1566
L,62
des,27
close,4
pokračovanie,506
nous,7
notre,1
zámery,499
pri,20047
heures,10
medzi,21718
Európskym,1535
spoločenstvom,428
Mikronézskymi,2
federatívnymi,2
štátmi,5165
Minimálny,16
údajov,3860
rybárskych,196
licenciách,5
Hodnotenie,130
európskeho,4849
zatýkacieho,74
rozkazu,80
Nútená,8
prostitúcia,30
medzinárodných,1878
športových,155
podujatí,82
Sociálna,93
sociálne,3178
začlenenie,637
Spôsoby,7
priaznivejšie,49
prostredie,3188
programu,5325
právnom,321
štáte,1310
h,70
otwarte,12
zemepisných,66
pôvodu,1565
poľnohospodárskych,1079
výrobkov,3074
potravín,3550
Prípravy,14
zasadnutie,747
COP,78
biodiverzite,51
biologickej,142
Curitiba,1
Die,33
ist,8
geschlossen,8
lehoty,243
predkladanie,162
wird,28
unterbrochen,10
und,12
aufgenommen,7
Ľudské,142
najmä,14747
Podnestersku,59
Beztrestnosť,9
Afrike,1009
prípad,1458
Hisséna,1
Habrého,1
Il,16
16,916
50,1503
uznesení,1722
fungovanie,931
systémov,2029
záujmu,971
predložené,1133
Zásobovanie,4
charitatívnych,13
organizácií,1267
uskutočnenie,344
Európskeho,10512
potravinovej,726
určenej,87
najchudobnejšiemu,6
obyvateľstvu,215
skupín,2259
Kolesá,2
ich,27302
prípojné,1
vozidlá,647
adaptatívneho,1
predného,3
osvetľovacieho,1
Euro,357
stredomorskej,114
Izraelom,299
súdnej,224
príslušnosti,253
výkone,97
občianskoprávnych,9
obchodných,1489
veciach,689
Európske,946
zmluvné,189
revízia,355
acquis,618
ďalší,1928
Revízia,123
Cotonou,188
stanovenie,461
sumy,670
ERF,107
pestovania,113
plodín,361
nepotravinárske,3
Kalendár,24
rok,7889
táboroch,153
Malte,88
Živelné,5
požiare,191
Aspekty,8
Žiadosť,184
Witolda,7
Tomczaka,18
Usmernenia,68
transeurópske,68
siete,1464
zamestnanosti,2168
štátov,15117
zasadnutia,897
jej,12448
legislatívnej,197
právomoci,2102
inštitúcií,2434
smery,34
Spoločné,190
dôstojníkov,74
vysielaných,7
zahraničia,247
trestnom,170
konaní,570
hlavné,1360
kultúry,1004
2019,30
suspendida,9
se,24
reanuda,10
10h00,2
povolenia,448
pobyt,506
Švajčiarskom,76
Lichtenštajnskom,38
osôb,2588
Výnimočné,16
hydiny,86
Emisie,36
klimatizačných,5
vozidlách,97
Osobitná,74
ombudsmana,578
súvislosti,15504
sťažnosťou,22
Svetový,90
zdravia,2191
Činnosť,66
spoločného,1865
parlamentného,397
zhromaždenia,438
AKT,824
Účinnosť,53
korupcia,127
die,10
Irak,152
asýrske,2
spoločenstvo,1033
situácia,3822
vo,27962
väzniciach,113
Iraku,621
16h50,1
Menovanie,21
medziparlamentnej,17
delegácie,609
D14,1
Stupnica,1
klasifikáciu,44
jatočne,1
opracovaných,2
trupov,3
dospelého,12
hovädzieho,168
hospodárskej,6770
súťaže,1511
produktov,902
obchodovania,1273
nimi,1523
Mobilizácia,90
Fondu,519
solidarity,2308
Prideľovanie,14
hydrochlórofluorokarbóny,1
Dohovor,255
posilnení,228
Medziamerickej,2
komisie,2042
tuniaky,17
UNESCO,73
ochrane,1897
podpore,1289
rôznorodosti,75
kultúrneho,418
prejavu,1290
Výdavky,29
veterinárnom,7
Veterinárne,8
požiadavky,2653
živočíchy,14
akvakultúry,164
produkty,567
Prechod,38
analógového,9
digitálne,75
vysielanie,150
Mauritánska,2
islamská,30
republika,640
morskom,77
Absolutórium,203
oddiel,153
II,862
Rada,8394
18,1142
IV,61
Súdny,236
dvor,588
V,32981
Dvor,616
audítorov,1464
VI,69
hospodársky,2229
VIII,34
ombudsman,285
B,126
dozorný,69
úradník,81
stredisko,148
vzdelávania,2524
26,586
Európska,14554
nadácia,95
zlepšovanie,292
podmienok,2787
27,1885
agentúra,822
28,473
monitorovanie,873
xenofóbie,93
29,394
monitorovacie,94
drogovú,82
závislosť,621
environmentálna,101
31,495
bezpečnosť,5607
32,187
Prekladateľské,7
únie,16886
33,173
lieky,542
34,195
35,448
vzdelávanie,1702
36,221
námorná,217
bezpečnostná,225
37,182
38,200
41,132
Bezpečnosť,212
eCall,25
všetkých,13139
poslaneckej,125
Vyhlásenie,158
záujmoch,130
Κηρύσσω,2
διακοπή,2
συνόδου,2
του,3
Ευρωπαϊκού,3
Κοινοβουλίου,3
closed,14
Dovozný,1
ryžu,16
Spracovateľská,1
pomoc,6676
ľan,2
konope,6
pestované,10
Čierna,192
Hora,185
juhoslovanská,83
Macedónsko,518
Maroko,84
Predĺženie,42
Svätým,9
Tomášom,8
ostrovom,51
Angola,6
poskytovania,643
zbavenie,105
Pflügera,8
Výživové,4
zdravotné,446
tvrdenia,191
Pridávanie,3
vitamínov,6
minerálnych,32
niektorých,4104
ďalších,3501
sektore,1392
Kontrola,65
uplatňovania,1150
2003,599
on,301
Vykonanie,13
dôsledky,1886
vplyv,4088
zjednodušenie,796
regulačného,270
prostredia,3855
We,2
now,1
resume,1
Výkonnej,10
rady,2594
centrálnej,482
Pristúpenie,97
aktu,111
medzinárodnej,2031
registrácii,45
dizajnov,33
nadobudnutie,137
pristúpenia,293
priemyselných,503
Uzatvorenie,27
Medziinštitucionálnej,31
rozpočtovej,453
disciplíne,62
riadnom,58
finančnom,606
hospodárení,108
Zlepšenie,111
environmentálnych,624
nákladnej,321
Marco,67
prevenciu,487
zvládnutie,124
eradikáciu,2
prenosných,25
spongiformných,3
encefalopatiíí,1
Financovanie,119
európskej,7438
normalizácie,95
55,264
αρχίζει,5
π,4
Kohézna,45
rastu,3314
Fond,311
Zmluvy,1264
Energetickom,5
spoločenstve,135
Ročná,10
stratégia,1916
juhovýchodnú,11
Európu,3694
Nepál,22
Tím,13
je,164528
hlasování,2
ukončeno,2
Přerušuji,5
zasedání,7
Evropského,5
parlamentu,8670
Humanitárna,62
kríza,3027
palestínskych,155
územiach,124
Obchodné,63
štatistické,185
inováciu,211
konkurencieschopnosť,1611
Lieky,11
použitie,605
príležitostí,977
rovnaké,2195
zaobchádzanie,571
mužmi,498
povolania,140
vykonávania,789
pravidlách,392
vyplývajúce,414
odsúdení,151
sexuálne,301
deťoch,130
príjmov,785
výdavkov,1101
čo,33922
najväčší,521
prínos,748
chudobe,1346
účinnosť,1700
medziparlamentných,30
Aktu,54
pristúpení,282
pokiaľ,8445
prílohy,187
Bosna,154
Hercegovina,118
horskom,3
Alpskému,3
podzemných,34
vôd,243
pred,11310
znečistením,50
Infraštruktúra,16
priestorové,15
informácie,3986
Európskom,2574
INSPIRE,3
Posúdenie,25
povodňový,1
manažment,66
príkaz,148
Plánovanie,10
pripravenosti,74
reakcie,839
pandémiu,17
chrípky,83
Dôsledky,86
Súdneho,289
C,198
176,35
03,29
Komisia,19212
Predkladanie,7
vyloďovaní,2
štátoch,6366
Prijatie,317
jednotnej,426
meny,344
Slovinskom,70
januára,966
samit,1040
Ľahké,3
zbrane,389
kalibru,10
Zavádzanie,15
železničnej,553
signalizácie,14
ERTMS,57
ETCS,5
záujmov,1289
Spoločenstiev,29
podvodom,613
Severná,47
Kórea,146
Porušovanie,32
pozorovatelia,106
konzultáciu,110
Hospodárskym,5
sociálnym,527
výborom,235
štrukturálnych,1078
kohézie,41
117,25
Výborom,419
regiónov,1543
118,28
Nadnárodný,4
prevádzanie,4
migrantov,531
obchodovanie,595
ľuďmi,1872
Århuského,1
Batérie,5
batérie,15
zoskupenie,50
územnej,537
EZÚS,25
Doručovanie,2
súdnych,293
mimosúdnych,21
EFRR,144
ESF,211
Kohézny,65
ustanovenia,1613
Kohézneho,143
fondu,2773
medzinárodné,1885
trampové,1
vlastných,1288
Európskych,445
spoločenstiev,453
Najnovší,24
výhľady,40
Posilnenie,108
cezhraničnej,553
policajnej,246
podujatiach,15
plavidlá,241
vnútrozemskej,86
Viac,377
výskumu,2476
inovácií,1274
investovanie,190
smerom,3456
integrovanejšiemu,1
prístupu,3191
priemyselnej,350
Medzištátne,7
osvojenia,43
Účtovanie,2
únikom,145
obchádzaniu,9
Partnerstvo,53
Karibik,16
susedstva,195
partnerstva,1138
predvstupovej,64
Vykonávacie,50
prenesené,52
Komisiu,3919
Medziinštitucionálna,26
vzťahujú,281
Vzájomná,28
výmena,299
informácií,3269
opatreniach,749
azylu,216
prisťahovalectva,741
Hospodárske,115
reštrukturalizácie,235
podnikov,3350
Zadržiavanie,7
bankových,211
prevodoch,8
systéme,990
SWIFT,247
Integrácia,53
prisťahovalcov,1074
migrácia,164
Spravodlivý,10
konať,3355
Sloboda,193
internete,778
lehota,114
pozmeňujúcich,1425
doplňujúcich,1438
návrhov,3180
Schůze,1
skončila,1357
09,31
Lesné,21
Osobitné,41
poľnohospodárske,576
prospech,2656
ostrovov,171
Egejskom,13
húseníc,1
priadky,1
morušovej,1
Odpustenie,2
dovoznej,5
prirážky,20
tovarových,2
zásielok,24
nekomerčného,5
charakteru,422
mlieka,830
mliečnych,263
tlmočenie,68
für,4
Minuten,1
znečisťovaniu,46
plavidlami,25
Punkt,1
der,24
vrátenie,118
úniou,2032
Stabilizačná,2
asociačná,12
Albánskom,24
budúcnosti,6642
Zjednodušenie,119
zlepšenie,2666
spoločnej,3653
2008,4215
Haagskej,7
konferencii,682
súkromné,557
Environmentálna,27
Blízkom,509
Východe,33
Porerušenie,1
Rozvojovej,1
agende,102
RAD,1
Falšovanie,36
liekov,695
konferencie,755
záznamov,157
podľa,9349
mena,236
cestujúceho,23
PNR,306
Žiadatelia,10
azyl,1041
pochádzajúci,32
zo,12354
Severnej,153
Kórei,141
predsedníctva,2760
Bývanie,7
regionálna,225
Sakellariou,1
Médiá,31
okolitého,37
ovzdušia,403
čistejší,5
e,165
Oddiel,29
I,367
parlament,5909
charta,141
príprava,353
Kľúčové,49
celoživotné,144
znečistenie,241
Vytvorenie,291
rámca,1749
kvalifikácie,240
falšovaniu,279
rozšírenie,1128
nezúčastnené,4
Zohľadnenie,9
odsudzujúcich,9
novom,469
Guinea,64
PROGRESS,18
súdržnosti,2621
Zvýšiť,8
zlepšiť,2698
účinnú,562
využívajúci,21
platesy,22
morského,160
Severnom,302
označenia,270
imigračná,13
Darfúre,5
Perspektívy,8
pôsobiacich,190
medzinárodnom,474
situácie,3636
odvetví,2726
Odstraňovanie,14
plutiev,11
žralokov,19
palube,79
plavidiel,326
Nanovedy,1
nanotechnológie,31
2009,4841
Budúce,39
akcie,284
patentov,180
účasť,1267
strediska,150
drog,269
drogovej,54
Turecko,1279
Singapurom,6
Austráliou,78
Zélandom,11
Uruguajom,5
Maldivami,4
programov,1874
satelitnej,50
rádiovej,22
navigácie,56
mäkkýšov,25
znenie,755
Klamlivá,4
porovnávacia,4
Lehota,23
príbuzných,89
Nájomné,1
výpožičné,1
súvisiace,1087
právami,830
duševného,634
vlastníctva,773
štítničky,1
nebezpečnej,69
Zmeny,104
doplnenia,312
článkov,208
Štatistická,3
klasifikácia,20
Mimoriadna,15
finančná,1117
21,1128
podmienky,4131
zvierat,1856
2010,3652
Nadviazanie,4
súťaži,433
slobodných,177
povolaní,58
vražde,46
novinárky,19
Anny,45
Politkovskej,40
homologizácia,1
kategórie,388
M2,1
alebo,25179
M3,5
hľadiska,6348
celkovej,580
konštrukcie,40
prijímanie,290
úradníkov,336
Galileo,490
Nórsko,101
Bogdana,3
Golika,4
Maria,77
Borghezia,13
partnerstvo,1040
Juhoafrickou,23
LIFE,17
audiovizuálneho,32
sektora,1109
MEDIA,45
civilnej,386
smerníc,628
Transparentnosť,120
Prospekt,3
prisťahovalkýň,19
Vymáhanie,5
akcii,74
obdobie,2152
Akčný,119
celoživotného,276
občanov,9914
Obmedzenie,52
uvádzania,124
používania,849
perfluóroktánsulfonátov,1
Zavedenie,258
prevádzka,45
používanie,1208
SIS,455
prsníka,47
III,215
Rybárske,8
najvzdialenejších,244
Podnestersko,31
Južné,46
Osetsko,43
odpadu,1154
Trestnoprávna,2
Európsko,19
stredomorská,23
pridružení,491
Sýria,58
zmenách,322
Nairobi,33
Vnútrozemská,7
vodná,34
al,254
los,1
resultados,1
y,35
otros,2
Montt,1
otázky,6654
ústne,688
zodpovedanie,652
predloženie,340
priamej,219
SPP,1041
podpora,1941
EPFRV,33
oblastiach,4790
vyššieho,174
odbornej,951
prípravy,1371
sociálneho,2574
zabezpečenia,1132
uplatňujú,515
zamestnancov,1785
príslušníkov,556
ktorí,17390
pohybujú,64
Využívanie,95
cudzích,146
oblastne,1
nevyskytujúcich,11
druhov,736
akvakultúre,36
výrobkami,440
informáciám,595
verejnosti,1524
rozhodovacom,132
procese,1718
prístup,8542
spravodlivosti,1329
záležitostiach,596
Oslobodenie,14
dovážaného,46
osobami,225
cestujúcimi,33
tretích,2042
od,19168
dane,1421
pridanej,354
spotrebnej,92
Tretí,122
príspevok,853
černobyľského,7
Gérarda,6
Onestu,14
Politika,441
námornej,813
environmentálnej,429
Meracie,5
prístroje,41
obsahom,315
Spoločný,176
európsky,3215
riadenia,2296
SESAR,57
pour,9
faire,13
Hypotekárne,2
úvery,327
13h10,1
preferencií,190
vnútornom,565
Continuamos,1
con,4
zákaze,148
trieštivých,13
bômb,45
konvenčných,58
oblasť,3024
mora,1215
dimenzie,121
Etiópia,14
Farmaceuticky,1
požiadaviek,1040
správnych,283
postupov,2002
civilného,242
vodnej,84
investičnej,402
banke,159
139,28
rámcovom,111
programe,1365
šírenie,293
Umiestňovanie,4
integrovanej,243
štatistiky,467
ESSPROS,1
2011,1899
Osobitný,80
Ľudia,628
demonštračných,58
Myšlienky,11
Spolupráca,222
siedmy,71
ktorý,32836
vykonať,1225
priamych,379
Spoločného,147
výskumného,79
Siedmy,44
vykonávať,1492
jadrového,188
Priestor,21
slobody,3437
zaradiť,155
vyššiu,500
rýchlosť,194
vytváranie,883
Európy,9217
podnikania,443
declare,6
adjourned,6
of,84
European,75
Parliament,7
p,7
Legislatívny,47
Samit,165
únia,9645
Formy,5
Nórska,44
agentúry,2180
operačnej,98
Prevencia,47
kontrola,533
eradikácia,1
štatistických,231
ľudskej,477
dôstojnosti,382
konkurencieschopnosťou,65
audiovizuálnych,93
informačných,453
Colníctvo,1
Colné,25
obchodné,1023
papierovej,15
Prieskum,29
štruktúry,838
Spoločenstve,202
vyhľadávanie,36
rozvojovej,1182
Colný,11
Obeh,1
kŕmnych,27
zmesí,46
štruktúre,188
zahraničných,994
afiliácií,1
územiami,75
inými,1934
príjmami,165
Notre,4
13h05,1
67,98
548,5
látkach,92
REACH,172
konania,890
Súdnu,1
stupňa,155
medzikultúrneho,163
dialógu,2007
Nariadenie,275
zreteľom,509
Obdobie,29
týkajúcich,2337
vzhľadom,3930
televízneho,50
vysielania,154
85,179
611,3
kolektívneho,133
investovania,131
prevoditeľných,27
papierov,127
znení,265
zmien,1464
doplnení,212
všetky,11036
oddiely,48
predbežné,139
preskúmanie,745
konzultácie,556
niektoré,4332
právne,5025
Odstránenie,89
kontrol,649
cestná,49
vnútrozemská,12
Prenos,23
dôverných,26
severovýchodnom,48
Kritériá,30
chorôb,425
Paraguaj,6
Výskumné,11
inteligentných,175
Švajčiarsko,78
cukru,257
reštrukturalizáciu,212
cukrovarníckeho,16
dôvodu,6832
rozšírenia,533
prevencia,170
informovanosť,396
Civilná,4
justícia,29
utečencov,1121
Požiadavky,63
ekvivalentný,3
trup,2
trupom,14
integráciu,818
štátnych,832
členov,1228
Vodičské,1
preukazy,13
prepracované,179
kvestori,5
pediatrii,1
Základné,95
občianstvo,182
Predchádzanie,18
trestnej,402
informačného,212
druhej,3757
generácie,660
nariadenie,2240
Vízum,2
prekračovanie,13
El,134
es,5
jednotiek,322
sexuálnom,33
Haiti,641
Mjanmarsko,85
Haagsky,29
papieroch,8
Voľba,36
podpredsedov,25
kandidátov,262
wiederaufgenommen,2
kvestorov,9
termínov,70
11h35,1
dans,4
Vyšetrovací,3
predĺženie,313
Certifikácia,7
rušňovodičov,14
rušňov,9
vlakov,88
mimozmluvné,9
záväzky,1609
Rím,57
Siedma,3
ôsma,2
výročná,72
vývoze,83
Nominácie,2
predsedov,564
parlamentných,342
cestujúcich,1504
nezabezpečenej,1
batožine,17
vodiča,62
dopredu,451
vedecko,69
technickej,324
Začleňovanie,7
trvalej,248
udržateľnosti,595
Premlčacia,1
doba,170
cezhraničné,372
ujmy,30
smrteľných,72
úrazov,53
tichomorským,6
ostrovmi,51
posilnené,104
súkromnej,149
Poverenie,2
68,88
89,67
týkajúcej,594
klasifikácie,152
dreva,332
recyklovania,13
spoločenskom,43
hospodárskom,792
politickom,333
vorangegangenen,1
genehmigt,2
19h05,1
reiniciada,2
21h00,2
Makrofinančná,22
zachovanie,859
stavov,29
rýb,861
migrujúcich,136
veľké,3116
vzdialenosti,146
Unášané,1
transeurópskych,116
sieťach,68
Smerovanie,12
frekvenčného,150
spektra,264
ordre,1
suite,2
akcionárov,73
krajinám,1981
nehlásenému,3
dokument,1279
Pakistan,295
víz,633
readmisii,96
federáciou,87
organizácie,2912
vínom,116
Výročná,79
EIB,684
Dialóg,88
vyslancami,13
Ogłaszam,11
przerwę,2
w,12
sesji,11
Europejskiego,11
zloženie,133
Ich,606
Europäischen,1
intervencií,49
záručnou,1
sekciou,3
EPUZF,2
Výnimka,21
97,89
konzumné,5
mlieko,457
vyrábané,74
Estónsku,86
2040,5
2000,702
Obozretné,2
posudzovanie,140
nadobudnutí,260
zvyšení,1
podielov,33
sociálna,627
zodpovednosť,4011
Kolektívna,6
cezhraničná,70
súvisiacich,936
oprávnené,393
hudobné,20
737,2
medziparlamentých,1
Obchodovanie,107
mäsom,42
maximálne,536
dvanástich,53
mesiacov,1895
Ratifikácia,28
znenia,192
Dohovoru,282
Medzinárodnej,421
doprave,913
Verejnoprospešné,1
Uzavretie,24
jednej,2822
strane,4995
Konferencie,62
Hepatitída,1
zdravotnej,1506
Rokovanie,525
Strednou,56
Obmedzenia,31
regionálnej,1202
ostrovného,9
prírodných,769
Miestne,53
spoločenstvá,253
spolupráca,1939
Galinu,1
Kozlovovú,1
Mari,2
šéfredaktorku,1
literárneho,4
investičného,43
Plnenie,23
Občianskoprávna,1
finančné,4186
vlastníkov,106
zápasov,30
VII,38
IX,24
profesionálneho,61
futbalu,30
Malajziou,3
Costa,60
trstinového,1
Graefe,47
zu,61
Baringdorf,31
Vurala,1
Ögera,1
Speroni,16
Caspary,36
Camre,1
CEDEFOP,3
Herczog,16
závisloť,1
hodnotenie,1405
úrad,604
ECDC,43
sietí,818
HIV,272
susedných,253
Andrejevs,1
Námietka,4
neprípustnosti,5
ouverte,1
Zasielanie,5
národných,1590
účtov,201
Rapport,35
García,44
Margallo,15
Marfil,9
et,12
vytvorení,481
priestoru,1482
SEVP,1
Lichtenberger,4
le,13
viacstrannom,2
jadrovom,54
environmentálnom,42
Ruskej,105
federácii,34
pohľadávkach,3
konaniach,73
vylúčení,124
zodpovednosti,2053
tejto,35743
Remek,5
rizík,540
Seeber,14
Štátny,11
prístavný,5
Vlasto,4
Organizácie,906
vykonávajúce,44
inšpekcie,154
prehliadky,70
Grandes,13
Pascual,12
décision,1
porušenie,409
pravidiel,2470
Sánchez,31
Presedo,12
využívania,1167
Liotard,2
racionalizácia,8
Figueiredo,11
Kompenzácia,3
dodatočných,290
nákladov,1753
Madeiry,56
Kanárskych,73
Freitas,3
rozhodnutia,3583
ktorým,5978
zriaďujú,16
regionálne,686
poradné,31
Attwooll,1
0078,2
zdravotným,598
postihnutím,606
Herranz,2
parite,2
kúpnej,65
Bowles,2
rýchleho,222
nasadenia,43
Deprez,32
udržateľné,628
Entschließungsantrag,8
Verejné,112
EMÚ,9
Lauk,2
Nedávne,226
potlačenie,76
demonštrácií,99
Joint,8
motion,6
for,27
novinára,63
Alana,4
Johnstona,1
Gaze,368
Filipínach,34
zmenu,1965
klímy,5462
informovania,99
konzultácií,417
Rokovacieho,20
Informe,25
Reynaud,1
menovité,2
množstvá,143
spotrebiteľsky,1
Toubon,28
priemysel,2434
schválenie,504
prípojných,14
Harbour,70
Dodatočná,5
spätných,9
zrkadiel,7
ťažké,1395
Conferencia,1
Presidentes,1
roh,18
Kaczmarek,8
jadrovej,1179
žiarením,9
dôsledku,4748
lietadla,126
petícia,31
720,22
2002,577
Wallis,18
Andria,2
Prínos,28
budúcej,631
inovačnej,63
kapacite,44
Janowski,5
naštartovanie,69
tretej,300
revolúcie,181
Baltskom,124
Morillon,15
prostrednie,1
Isler,11
Béguin,8
Daphne,25
osobitný,523
Potlačenie,5
násilia,1396
Gröner,1
Normy,39
vodného,61
Laperrouze,6
Dánskom,13
Grónskom,13
Post,7
delegácia,297
Zastavenie,26
stálej,49
Finančná,278
Report,33
Mauro,28
protokol,375
Dohode,128
politickej,2214
koordinácii,249
Mexikom,72
zohľadnenia,70
Markov,46
Vplyv,82
súdržnosť,949
Pleguezuelos,1
Aguilar,14
Pomoc,171
David,61
Martin,173
dôstojnej,68
poľnohospodárstva,1772
Busk,12
Medzinárodný,494
ohrozenými,35
druhmi,158
voľne,314
žijúcich,478
živočíchov,67
rastlín,413
CITES,146
Uvedenie,15
poznatkov,243
praxe,582
inovačná,22
Gierek,4
Vypracovanie,28
strategickej,177
koncepcie,268
organizovanej,54
Newton,9
Dunn,8
Estónsko,137
Prípad,118
Radio,11
Caracas,8
TV,24
Sudáne,182
Kauza,2
prezidenta,1343
Svetovej,790
Saryusz,47
Wolski,40
kontrolné,238
uplatniteľné,48
regulačnej,78
severozápadnom,56
Capoulas,21
Santos,26
Grécku,910
Böge,36
Elles,11
Scheele,6
Poli,3
Bortone,2
informačný,152
Ludford,4
zmluva,2415
zintenzívnenie,150
terorizmu,2043
Correia,10
Roure,4
Viacročný,24
Baltickom,18
Chmielewski,1
Regionálna,43
programy,1547
Mercosur,244
Latinskú,34
Ameriku,76
ľudské,3741
Itälä,21
platobnej,114
zamestnávateľa,45
znečisťovania,96
Identifikácia,11
ovládačov,12
oznamovačov,1
indikátorov,9
dvoj,14
trojkolesové,4
Súdne,12
príkazy,50
spotrebiteľských,227
Riadiace,7
zariadenia,689
kolesových,59
lesných,197
traktorov,89
Maximálna,14
konštrukčná,2
kolesové,11
lesné,131
traktory,28
Kolesové,2
Zorné,1
pole,42
výhľadu,144
stierače,1
Aproximácia,5
známok,41
